model,context,condition,n_true_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
TxPert_official_cell_gat_k562_all_fixed2000,K562,FBL,124,2000,0.1082981643047872,0.19855224270671418,0.1082981643047872,0.4754507157644858,0.055359234215568334,0.11643527123984347
TxPert_official_cell_gat_k562_all_fixed2000,K562,FBXO5,233,2000,0.12147744200166143,0.1633368265376113,0.12151369310342258,0.43578130106012697,0.05648295447657659,0.12961307206858017
TxPert_official_cell_gat_k562_all_fixed2000,K562,FCF1,225,2000,0.11104043090784714,0.2005218783557729,0.11107356741363882,0.4740963065338839,0.05609952973578069,0.11832939379475484
TxPert_official_cell_gat_k562_all_fixed2000,K562,FNTA,69,2000,0.11530138237246267,0.16346469655979487,0.11530138237246267,0.45382202672805455,0.05608980318235216,0.12359426965412669
TxPert_official_cell_gat_k562_all_fixed2000,K562,FTSJ3,153,2000,0.10148385753550232,0.10862308083326033,0.10148385753550232,0.49122117430967494,0.054603740721185276,0.11115917323053003
TxPert_official_cell_gat_k562_all_fixed2000,K562,GAB2,637,2000,0.10330644967011046,0.12549677892205036,0.10330644967011046,0.47974300137532067,0.05522238255971888,0.11510825848490865
TxPert_official_cell_gat_k562_all_fixed2000,K562,GAR1,121,2000,0.10664844805277633,0.1879845915051613,0.1066802739101481,0.458758923182873,0.05355091495228252,0.1167299666095783
TxPert_official_cell_gat_k562_all_fixed2000,K562,GARS,148,2000,0.10757652020580422,0.13930729873640563,0.1076086230169668,0.4598227535149969,0.05348645107546124,0.11631971124395368
TxPert_official_cell_gat_k562_all_fixed2000,K562,GATA1,95,2000,0.06686307074516452,0.07070020394700402,0.06688302391459011,0.6690888159955035,0.05666793122679787,0.08469418263335142
TxPert_official_cell_gat_k562_all_fixed2000,K562,GBF1,155,2000,0.10441126978964749,0.10789452039739503,0.10441126978964749,0.47769286723847454,0.05649222142295356,0.118260547968672
TxPert_official_cell_gat_k562_all_fixed2000,K562,GEMIN5,128,2000,0.11820906459643958,0.14816529919728766,0.11820906459643958,0.44148368379123376,0.05591262945655828,0.12664709986547754
TxPert_official_cell_gat_k562_all_fixed2000,K562,GFER,198,2000,0.11653078395909325,0.16114941285207351,0.11653078395909325,0.44199893727214007,0.054786771219523814,0.1239522663066241
TxPert_official_cell_gat_k562_all_fixed2000,K562,GFM1,230,2000,0.11730835003566399,0.18893172300144717,0.11730835003566399,0.43251947001276225,0.054988745043719936,0.12713588077488994
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS1,181,2000,0.11718944762942356,0.14722426766248511,0.11718944762942356,0.4447873259265518,0.05490753787488016,0.12344672035344798
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS2,130,2000,0.12028351335142638,0.14909407033939617,0.12031940816293084,0.4283948716616397,0.05463260882178451,0.12752862174701501
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS3,98,2000,0.12221751071742024,0.1541338617162895,0.12221751071742024,0.4269002887418133,0.05494431748603936,0.1287052682979483
TxPert_official_cell_gat_k562_all_fixed2000,K562,GINS4,58,2000,0.12305407058254994,0.1566706462442117,0.12309079217926212,0.4243460887951915,0.054836329211967696,0.12922548214219398
TxPert_official_cell_gat_k562_all_fixed2000,K562,GLE1,54,2000,0.11333250430659922,0.1426659695764026,0.11333250430659922,0.45120741446860374,0.05545941873582476,0.12291335587205919
TxPert_official_cell_gat_k562_all_fixed2000,K562,GMPS,94,2000,0.11582877344029102,0.1533667167245424,0.11582877344029102,0.43644249460533235,0.0551512752662953,0.1263654998867896
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL2,295,2000,0.11547646410007716,0.1614732691836121,0.11551092439971909,0.45212960885726544,0.05527972173763147,0.12226520765737078
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL3,29,2000,0.12324439634517678,0.15825674386993055,0.1233547974168506,0.40960653469962255,0.053507604219712915,0.13063171209569352
TxPert_official_cell_gat_k562_all_fixed2000,K562,GNL3L,66,2000,0.12142084801154712,0.18909294230641926,0.12142084801154712,0.41917755061800555,0.054312615707902315,0.1295694732032594
TxPert_official_cell_gat_k562_all_fixed2000,K562,GOLT1B,269,2000,0.11494873799525998,0.1595404948406777,0.11498304081173126,0.45181168263249094,0.055598287385008195,0.12305632698672213
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPKOW,105,2000,0.10809662024815923,0.11933920308019554,0.10809662024815923,0.45066651541713043,0.053818491123936774,0.11941976625426784
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN1,76,2000,0.10191774390808651,0.16202211275887154,0.10191774390808651,0.5083530056457033,0.05683239249246938,0.11179709914827911
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN2,42,2000,0.10230199160618576,0.17030706878334578,0.10233252040105481,0.46864534645943695,0.05347888882623137,0.11411377086985001
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPN3,250,2000,0.09194875300516615,0.15796827799730376,0.09194875300516615,0.5374439054446601,0.055989160901268945,0.10417675089864156
TxPert_official_cell_gat_k562_all_fixed2000,K562,GPS1,372,2000,0.10941029068000026,0.1423731218609963,0.10941029068000026,0.46917732797500855,0.05626079223512146,0.11991370358582468
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRB2,53,2000,0.10954095215589595,0.15329551574912664,0.10954095215589595,0.4528773014933797,0.055043471809771136,0.12154168560191998
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRPEL1,96,2000,0.10296762326668522,0.1304743034865755,0.10296762326668522,0.4823593094829372,0.05353941465202867,0.11099487972870513
TxPert_official_cell_gat_k562_all_fixed2000,K562,GRSF1,146,2000,0.11216896221291531,0.16069482861571163,0.11216896221291531,0.44993734194148055,0.05445245537053359,0.12102230485104457
TxPert_official_cell_gat_k562_all_fixed2000,K562,GSPT1,84,2000,0.10551307810952393,0.14793961007856885,0.10551307810952393,0.47200894055928067,0.05575315191294901,0.11811884466785519
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2A1,105,2000,0.10289699230590196,0.16803415819564474,0.10292769865991745,0.48490565125708235,0.054382941171250185,0.11215159053879965
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2A2,144,2000,0.10474380513974595,0.17844380415559555,0.10474380513974595,0.47989534680289286,0.05492205550982495,0.11444589894705536
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2B,34,2000,0.10825762821092232,0.15413599000792025,0.10845175426270519,0.45345796375293146,0.055501761076291733,0.12239670330845723
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2E1,176,2000,0.10663984184264509,0.17284193909834777,0.10663984184264509,0.46948750536257583,0.0542955732950774,0.11564859877721352
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2E2,69,2000,0.110393623695565,0.1728584432458989,0.110393623695565,0.4672772635130083,0.05645456210852364,0.12081598080748952
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2F2,52,2000,0.10167976010751038,0.1810207922157961,0.101710103217062,0.47337651456881813,0.054507255375158575,0.11514566639063334
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2H1,409,2000,0.10060168404998979,0.15989388197018167,0.10060168404998979,0.5028820380559613,0.055562945914416975,0.11048902248392421
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF2H4,108,2000,0.11007749757587991,0.16821087684990235,0.11007749757587991,0.4706782267119975,0.05557677564886344,0.11807806546804546
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTF3C3,129,2000,0.11560387168340934,0.1441779818722528,0.11560387168340934,0.44355520563364603,0.055695026560557616,0.1255650358681812
TxPert_official_cell_gat_k562_all_fixed2000,K562,GTPBP4,48,2000,0.12430291385435031,0.1729935741456219,0.12430291385435031,0.41352237233345307,0.054492325745139555,0.1317760007031456
TxPert_official_cell_gat_k562_all_fixed2000,K562,GUCD1,247,2000,0.10932616215483548,0.1302937384057307,0.10932616215483548,0.4713065145079376,0.0549292670659552,0.11654679960839391
TxPert_official_cell_gat_k562_all_fixed2000,K562,HARS,263,2000,0.09842045228656732,0.15001915126945792,0.09842045228656732,0.49703257987386873,0.055665553169856226,0.11199578116996795
TxPert_official_cell_gat_k562_all_fixed2000,K562,HARS2,62,2000,0.10934135864098586,0.16004348883272596,0.10934135864098586,0.42876935745822814,0.05128089717232572,0.1196001885030223
TxPert_official_cell_gat_k562_all_fixed2000,K562,HAUS4,183,2000,0.11363264526164811,0.13379251073825493,0.1136665553318545,0.45844681201711623,0.055605913582424636,0.12129195996553026
TxPert_official_cell_gat_k562_all_fixed2000,K562,HAUS5,153,2000,0.11639931730386578,0.14697045087936592,0.11639931730386578,0.4517718911842224,0.05555592889973655,0.12297340484016091
TxPert_official_cell_gat_k562_all_fixed2000,K562,HBS1L,120,2000,0.097984954936638,0.12496199088667419,0.09801419544840663,0.5093542497947386,0.054844906429681255,0.1076753661622126
TxPert_official_cell_gat_k562_all_fixed2000,K562,HDAC7,148,2000,0.1209178893938336,0.13786612975898982,0.1209178893938336,0.4326064978835123,0.05551628829946916,0.12832975761524604
TxPert_official_cell_gat_k562_all_fixed2000,K562,HEATR1,216,2000,0.10407652436280698,0.17017483493645025,0.10407652436280698,0.5026549800590285,0.05615210611509885,0.11171102888783557
TxPert_official_cell_gat_k562_all_fixed2000,K562,HGS,96,2000,0.10807501271865151,0.14300122329122725,0.10810726428914351,0.47273614583425844,0.05524925794635804,0.11687123412182684
TxPert_official_cell_gat_k562_all_fixed2000,K562,HINFP,157,2000,0.10947050806903684,0.13605706809796242,0.10947050806903684,0.4720145127604891,0.054805603218103745,0.11610999360270394
TxPert_official_cell_gat_k562_all_fixed2000,K562,HIRA,228,2000,0.12067307763063251,0.16641291578513717,0.12067307763063251,0.43268430004660974,0.05576775963748818,0.1288878712322172
TxPert_official_cell_gat_k562_all_fixed2000,K562,HMGCS1,216,2000,0.1168435231175975,0.1439419677324394,0.11687839137278032,0.45410582706163277,0.05645572180047894,0.1243228278363147
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPC,273,2000,0.11591920118600368,0.17416496423369623,0.11591920118600368,0.45231841652162896,0.05618940581229175,0.12422533002777168
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPH1,92,2000,0.10408698039686522,0.14260833526573535,0.10408698039686522,0.46774147493289103,0.0541875793625265,0.1158494191942394
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPL,55,2000,0.11790639744303198,0.1704015235427428,0.11790639744303198,0.43477346938645783,0.05572140257050415,0.12816191698062376
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPM,128,2000,0.12117764557488399,0.15447349469612925,0.12117764557488399,0.4296696234721165,0.05532062894635255,0.1287515445280882
TxPert_official_cell_gat_k562_all_fixed2000,K562,HNRNPU,73,2000,0.11512486821351796,0.17208695136234944,0.11512486821351796,0.44059585128379597,0.05516046674031351,0.12519515407972392
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSCB,85,2000,0.11824095347925499,0.14940690374581614,0.11824095347925499,0.4290447697843602,0.0546250503963673,0.12731783014309625
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSD17B12,135,2000,0.10842730086068714,0.11518421854249787,0.10845965756043667,0.45688251663790697,0.05342730264560607,0.11693881803439772
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSF1,87,2000,0.117888198422413,0.19147150826884293,0.117888198422413,0.4315613614319689,0.05571759338668484,0.12910699862178962
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA5,202,2000,0.09911868041461723,0.08777137959594289,0.09911868041461723,0.5326177214910244,0.05670228679397707,0.10645963031542933
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA8,146,2000,0.10337978225533893,0.13777145590243867,0.10337978225533893,0.4761986704543233,0.055031655785190904,0.11556448609367684
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPA9,374,2000,0.09399979691618393,0.149566574401771,0.09399979691618393,0.534141411629632,0.05683545659964144,0.10640525954014204
TxPert_official_cell_gat_k562_all_fixed2000,K562,HSPE1,25,2000,0.11575278371072405,0.16545470714409988,0.11662258220569492,0.43277963440162903,0.05636608323698024,0.13024199258473274
TxPert_official_cell_gat_k562_all_fixed2000,K562,HUWE1,77,2000,0.11909991401565556,0.1540301295298946,0.11913545561936062,0.43573728444806015,0.056025090481144624,0.12857538520339531
TxPert_official_cell_gat_k562_all_fixed2000,K562,HYPK,121,2000,0.10998445020769831,0.16320571182075966,0.10998445020769831,0.4590303391431567,0.05562674601077212,0.12118315513256822
TxPert_official_cell_gat_k562_all_fixed2000,K562,IARS,45,2000,0.10475886733277946,0.1570571379986677,0.10488402726985567,0.4529801997576167,0.054278674799791114,0.11982570900577502
TxPert_official_cell_gat_k562_all_fixed2000,K562,IARS2,185,2000,0.10751183054907452,0.16021122732107212,0.10754391405565437,0.4779386631495414,0.05650408592659688,0.11822455285788813
TxPert_official_cell_gat_k562_all_fixed2000,K562,ICE1,319,2000,0.11014107110003017,0.13720725485540003,0.11014107110003017,0.46056091482784406,0.05585580766251031,0.12127778248532266
TxPert_official_cell_gat_k562_all_fixed2000,K562,IGBP1,245,2000,0.10664241518771837,0.12919210717169816,0.1066742392447723,0.48606642047143345,0.05575303227056112,0.11470249491717939
TxPert_official_cell_gat_k562_all_fixed2000,K562,IK,123,2000,0.10621574482661884,0.12531613669481545,0.10624744155739371,0.4868518213677022,0.05742109617594017,0.11794367911614574
TxPert_official_cell_gat_k562_all_fixed2000,K562,ILF2,53,2000,0.11928223194328838,0.15757640297231804,0.11928223194328838,0.4095488115540553,0.05402651113715814,0.13191714465726356
TxPert_official_cell_gat_k562_all_fixed2000,K562,ILF3,125,2000,0.11751910557524828,0.1562370102341683,0.11751910557524828,0.4298894001468839,0.05517424046407012,0.12834519567536748
TxPert_official_cell_gat_k562_all_fixed2000,K562,IMP4,148,2000,0.10848262724306777,0.20206278913811856,0.10848262724306777,0.48060627291534724,0.05551735196339838,0.11551524384290471
TxPert_official_cell_gat_k562_all_fixed2000,K562,IMPDH2,70,2000,0.12306858655104409,0.17813026127717968,0.12310531247958811,0.417818856691866,0.056356549505888975,0.13488273028956094
TxPert_official_cell_gat_k562_all_fixed2000,K562,INO80,143,2000,0.11170849821465201,0.14807321372067217,0.11170849821465201,0.45989929792606815,0.05574384372179044,0.12120880105945198
TxPert_official_cell_gat_k562_all_fixed2000,K562,INO80B,115,2000,0.10556076020016385,0.1542392988777754,0.10556076020016385,0.46008187536514755,0.053645421389066944,0.11659972516955507
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS1,183,2000,0.11718456119181922,0.15726681003164583,0.11718456119181922,0.44229772377554744,0.056294929686553676,0.12727835886928066
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS2,351,2000,0.09019166280845847,0.1102869807076383,0.09019166280845847,0.5608066228665145,0.055238266243001446,0.09849788323767826
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS3,103,2000,0.10534390147903865,0.14324930658958127,0.10534390147903865,0.46496731747021824,0.05458391216096773,0.11739300577945211
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS4,47,2000,0.11350436867193417,0.14391437606748753,0.11353824046204815,0.46188863220142296,0.05579492082949373,0.12079734319416838
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS5,62,2000,0.09656765525585642,0.10387683887633145,0.09656765525585642,0.493341733373008,0.05289904251805816,0.10722596096649785
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS6,112,2000,0.11779220226462211,0.15931625185579026,0.11782735362310155,0.44126248993023987,0.05696201550330843,0.1290887295256535
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS7,78,2000,0.10674526303807738,0.12340323424911537,0.10677711778682047,0.4892597886998215,0.05536647981915152,0.11316376282352364
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS8,307,2000,0.09379343771918514,0.10087938645974714,0.09382142740516519,0.5385492256333552,0.0552593864985355,0.10260786357545985
TxPert_official_cell_gat_k562_all_fixed2000,K562,INTS9,222,2000,0.10323048620216367,0.13792442272627764,0.10323048620216367,0.48186825562561897,0.054268574325099975,0.11262118341543415
TxPert_official_cell_gat_k562_all_fixed2000,K562,IPO13,51,2000,0.11487056748491214,0.15676628122552663,0.11487056748491214,0.4396835114664636,0.055425904810579775,0.1260586355970753
TxPert_official_cell_gat_k562_all_fixed2000,K562,IPO9,173,2000,0.1115793334613015,0.153977080481564,0.11161263078552151,0.44644733033185224,0.05441014487299122,0.12187360066373605
TxPert_official_cell_gat_k562_all_fixed2000,K562,ISCU,32,2000,0.1061381474238488,0.10341097886119505,0.10626495524633847,0.46248321740650233,0.05400220916127489,0.11676576784007203
TxPert_official_cell_gat_k562_all_fixed2000,K562,ISG20L2,72,2000,0.11729125799554714,0.17340132521612417,0.11729125799554714,0.4314127579598125,0.055020521974873456,0.127535682903105
TxPert_official_cell_gat_k562_all_fixed2000,K562,JAZF1,209,2000,0.11985777588345689,0.17022917030484627,0.11985777588345689,0.43833339557514,0.05648693099183415,0.12886750193660756
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL1,41,2000,0.10774146795017134,0.1693026372245735,0.10822577182168844,0.4319987568942061,0.056685017332988114,0.1312156924440248
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL2,151,2000,0.10562783493102991,0.14683891589273323,0.10565935621868465,0.4471888687630542,0.05538401670055465,0.1238492711485793
TxPert_official_cell_gat_k562_all_fixed2000,K562,KANSL3,182,2000,0.10950512501106568,0.17485398156672807,0.10950512501106568,0.43151569062963946,0.05341144484264425,0.1237763649496641
TxPert_official_cell_gat_k562_all_fixed2000,K562,KARS,45,2000,0.1045777169941807,0.146224073239278,0.10467139664511609,0.4694902786198195,0.055482863134711194,0.1181768068042824
TxPert_official_cell_gat_k562_all_fixed2000,K562,KAT8,254,2000,0.12177736464245613,0.17031272166939587,0.12177736464245613,0.4158960009158228,0.05613304544056862,0.13496894408042287
TxPert_official_cell_gat_k562_all_fixed2000,K562,KCTD10,75,2000,0.11715367908187346,0.17032912654937982,0.11722362157684772,0.4509735380986214,0.05665678384037008,0.125632166408084
TxPert_official_cell_gat_k562_all_fixed2000,K562,KIF20A,95,2000,0.12413812763525829,0.1416438704709914,0.12417517273452276,0.42808569758810416,0.05576275989865032,0.13026073730147558
TxPert_official_cell_gat_k562_all_fixed2000,K562,KIN,144,2000,0.10990501157907781,0.11827884729925811,0.10993780925486983,0.4567422056726242,0.05466049093473037,0.11967470721801853
TxPert_official_cell_gat_k562_all_fixed2000,K562,KPNB1,214,2000,0.10616057399202344,0.11644840326268761,0.10616057399202344,0.48291617597882297,0.05536088358848701,0.11463869962502089
TxPert_official_cell_gat_k562_all_fixed2000,K562,KRI1,51,2000,0.11068745573876486,0.1998921223357066,0.11072048691027747,0.44132005491767407,0.053199339317916934,0.12054593377221812
TxPert_official_cell_gat_k562_all_fixed2000,K562,KRR1,398,2000,0.10876156977939096,0.20698247937391703,0.10876156977939096,0.4844700656757915,0.05651399062036233,0.11665114825003481
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAMTOR2,64,2000,0.11370096341115987,0.13165036969533062,0.11373489386875794,0.45411176954558335,0.05545948787332849,0.12212739323526293
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAMTOR4,123,2000,0.11122020835100373,0.13952735814396414,0.11122020835100373,0.4557767111416861,0.055268623900926524,0.12126249836209892
TxPert_official_cell_gat_k562_all_fixed2000,K562,LARS,74,2000,0.10769702953243371,0.1667078726928234,0.10772916830579463,0.4527509579955109,0.054541872600971465,0.12046771063228794
TxPert_official_cell_gat_k562_all_fixed2000,K562,LAS1L,75,2000,0.12925832324467498,0.19131088976463584,0.12925832324467498,0.40986845383247233,0.05649665914951582,0.1378409517561907
TxPert_official_cell_gat_k562_all_fixed2000,K562,LETM1,110,2000,0.10867758150291124,0.18390425084078227,0.10867758150291124,0.4543887559986877,0.05417748871031562,0.11923157605193102
TxPert_official_cell_gat_k562_all_fixed2000,K562,LIN54,281,2000,0.1157529931061529,0.1224024610755235,0.11578753592713355,0.4379760752118644,0.05432438182403937,0.12403504131455205
TxPert_official_cell_gat_k562_all_fixed2000,K562,LONP1,109,2000,0.11613229749613274,0.14878574635090064,0.11616695350851594,0.4370451610482038,0.05510256518545919,0.1260797941167085
TxPert_official_cell_gat_k562_all_fixed2000,K562,LRPPRC,92,2000,0.10888839492270122,0.22635409746268542,0.10888839492270122,0.46872642322983554,0.055491479021816045,0.11838777395045337
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSG1,106,2000,0.12183296590557059,0.17520130079959093,0.12183296590557059,0.4202118018688745,0.054211124416878614,0.12900904469052618
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM10,122,2000,0.11926022808140499,0.1497156403908446,0.11929581752577424,0.42775411411790903,0.05588687438373888,0.13065186571604823
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM11,130,2000,0.11888721080853229,0.16394815484305528,0.11888721080853229,0.44636577653936466,0.05667058674116822,0.12695996971571316
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM2,269,2000,0.1125306778572337,0.1494934654288128,0.1125306778572337,0.4670049282070918,0.05723867143105898,0.12256545220015785
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM3,64,2000,0.12318038317540161,0.1988314068301085,0.12321714246611347,0.4301120722564138,0.05687684467132371,0.13223726330342017
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM4,68,2000,0.12037921304809614,0.18361579900849997,0.12041513641814929,0.43236542669167144,0.055547806120845485,0.12847420586132038
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM5,139,2000,0.11382475099639157,0.13386298470926067,0.11382475099639157,0.4484414575545913,0.0549736137214608,0.12258815854215924
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM6,423,2000,0.11151169400534325,0.16572625608192343,0.11154497114470625,0.46063300071857644,0.05543759565420898,0.1203508961889806
TxPert_official_cell_gat_k562_all_fixed2000,K562,LSM7,126,2000,0.11665476422006298,0.17138929222667706,0.11665476422006298,0.4366928584215749,0.05473355400825569,0.12533649611932057
TxPert_official_cell_gat_k562_all_fixed2000,K562,LTV1,259,2000,0.10482156460088338,0.1885451266621575,0.10482156460088338,0.49145899281385846,0.05526511399297663,0.11245111733950361
TxPert_official_cell_gat_k562_all_fixed2000,K562,LUC7L3,34,2000,0.11773961224804093,0.1621970695489427,0.118021285961553,0.4342072715991685,0.05686122412737214,0.13095410081091793
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAD2L1,103,2000,0.1112943344021472,0.11885510825095622,0.11132754667740896,0.4526990859927098,0.055431019323505686,0.12244561523135522
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAGOH,149,2000,0.11139524559250177,0.15780788391603065,0.11139524559250177,0.4660063514481511,0.055036419236711355,0.11810229170623635
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAK16,183,2000,0.11745925164734526,0.16408781811179776,0.11745925164734526,0.44112586514948743,0.05539339207666248,0.1255727564335031
TxPert_official_cell_gat_k562_all_fixed2000,K562,MARS,81,2000,0.11118472073141207,0.14736372533921427,0.11121790029593949,0.45503396600004736,0.056829030667142705,0.12488964267392813
TxPert_official_cell_gat_k562_all_fixed2000,K562,MARS2,74,2000,0.11144600066970148,0.16045740525153732,0.11144600066970148,0.4336882610523047,0.05209847790431365,0.12012886070887158
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAT2A,30,2000,0.10873568490675896,0.14663309129888968,0.10928995976235563,0.4177009809348812,0.05358743787668691,0.12829138316562216
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAU2,61,2000,0.11417750326213835,0.14572328712066165,0.11417750326213835,0.45035081112708425,0.0568852197017403,0.12631312530834243
TxPert_official_cell_gat_k562_all_fixed2000,K562,MAX,161,2000,0.09344203511743286,0.13692972832529848,0.09344203511743286,0.5189585808380052,0.0557001289726804,0.10733058466714428
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM10,190,2000,0.11631294778794553,0.13514763496722312,0.11634765770969663,0.4404861208533774,0.05384296612735718,0.12223532673558714
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM2,114,2000,0.122211528998263,0.1627378269736068,0.12224799916507838,0.4234790963351922,0.05461073420874594,0.12895732845322586
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM3,104,2000,0.11713893963506354,0.14067738165262864,0.11713893963506354,0.42401771513514025,0.05302410056486145,0.12505161322669223
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM3AP,100,2000,0.112172465230234,0.1700724914072807,0.112172465230234,0.45077720734608645,0.05475090161796108,0.12145889257736335
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM4,69,2000,0.11205304282853146,0.13568039895172254,0.11208648151633466,0.4556159172589426,0.05566350023650069,0.12217198062276072
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCM6,84,2000,0.12308030299776396,0.1751993411392791,0.12311703242271108,0.4162962849756485,0.054737481812786475,0.1314868339531784
TxPert_official_cell_gat_k562_all_fixed2000,K562,MCMBP,141,2000,0.11537507640280102,0.145118976081675,0.11537507640280102,0.44734846878805706,0.05586912924646642,0.12488950314042728
TxPert_official_cell_gat_k562_all_fixed2000,K562,MDN1,68,2000,0.11608789313915265,0.1539622014704334,0.11612253590045947,0.42835539133645834,0.05339813345294726,0.12465848051955548
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED1,233,2000,0.08191142488999674,0.13731666283087093,0.08193586876492662,0.5851122954838104,0.05492912642693877,0.09387792037892564
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED10,454,2000,0.09171864856111533,0.14191172988226727,0.09174601909187068,0.5402181181069774,0.05532991844418333,0.10242143972115379
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED11,227,2000,0.09392196588961299,0.1434630995346417,0.09392196588961299,0.5365484651115886,0.05620308947668307,0.1047493229106545
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED12,567,2000,0.08123009277836912,0.11910091161068834,0.08123009277836912,0.5978228090948877,0.05519381185614577,0.09232469904663389
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED14,114,2000,0.0925905642242076,0.14401539484346557,0.09261819495062484,0.525571558757425,0.054338853458344924,0.10339001705669652
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED17,143,2000,0.08121696883660973,0.11945540394871124,0.08124120547308739,0.5838770470321889,0.05539483872946877,0.09487414869670906
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED19,526,2000,0.08563299374343418,0.13339007655064913,0.08565854820292193,0.5662095802402688,0.05442687415385615,0.09612495989472788
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED20,78,2000,0.09344110147234984,0.16187146605559594,0.09346898601471701,0.5280683649797214,0.053958320826806606,0.10218055725999248
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED21,61,2000,0.08036550407515898,0.13229471333656223,0.08046152020906,0.5687304626625733,0.05360255773431514,0.0942494912983455
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED22,279,2000,0.08960840164296716,0.1169065765670114,0.08960840164296716,0.5699082615952007,0.05603053404378365,0.09831500407416703
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED26,99,2000,0.11543109953327556,0.17860873437718333,0.11543109953327556,0.45373665882021125,0.05642327599072951,0.12435247108733609
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED28,66,2000,0.09397646420997433,0.1621291413160562,0.09397646420997433,0.5392245747357927,0.057524930664337066,0.10668083817529003
TxPert_official_cell_gat_k562_all_fixed2000,K562,MED29,86,2000,0.09256985256852193,0.13729113510161928,0.09256985256852193,0.5325334325926223,0.05474022414181315,0.1027920873388009
