model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
CellFlow_ESM2_1000k_fixed2000,POLR3F,156,2000,0.742689978204336,0.7467578686318502,0.742689978204336,0.3943236960954964,0.341101957264913,0.8650303088354159
CellFlow_ESM2_1000k_fixed2000,MRPL50,147,2000,0.7619639049054082,0.6786999327928218,0.7621163281710425,0.38540745932281023,0.33954463179943317,0.8810016899673442
CellFlow_ESM2_1000k_fixed2000,RPP14,53,2000,0.7129604370953475,0.6723985556798433,0.7138170175163672,0.4053972483366729,0.34812996714162325,0.8587378429000363
CellFlow_ESM2_1000k_fixed2000,RPL9,180,2000,0.7351236860934621,0.549771846089183,0.7351236860934621,0.43060480930507183,0.34000134581353586,0.7895902009695208
CellFlow_ESM2_1000k_fixed2000,PRPF8,91,2000,0.6966106823876412,0.6103284937758202,0.6966106823876412,0.41623979584276677,0.3549122324442583,0.8526628819789649
CellFlow_ESM2_1000k_fixed2000,HSPE1,25,2000,0.6921312899709758,0.4129927434479411,0.7036715026138428,0.3773620851880313,0.34525276904938373,0.914911098522897
CellFlow_ESM2_1000k_fixed2000,ECD,69,2000,0.7412329083011561,0.6504615839665827,0.7415295201091998,0.4045390599435569,0.35239714697462776,0.8711078191379532
CellFlow_ESM2_1000k_fixed2000,RPL10,215,2000,0.7555607950175469,0.5819783664653205,0.7555607950175469,0.4237436843380332,0.34318676807638326,0.8098923303448918
CellFlow_ESM2_1000k_fixed2000,AP2S1,96,2000,0.7964342898178645,0.7012616118487758,0.7964342898178645,0.39338545847535134,0.3518345843666924,0.8943761591659749
CellFlow_ESM2_1000k_fixed2000,TSEN2,168,2000,0.7953130035716792,0.6115913548490193,0.7953130035716792,0.3896761889471115,0.3483731071040699,0.8940066343424597
CellFlow_ESM2_1000k_fixed2000,PIAS4,173,2000,0.7366779021188511,0.5925511129535416,0.7366779021188511,0.4066700215795637,0.3408342842158641,0.8381101574955393
CellFlow_ESM2_1000k_fixed2000,MRPS11,90,2000,0.7614134328652006,0.6758282475779592,0.7615657460144035,0.3845503222423793,0.3400604032904777,0.8843066167893469
CellFlow_ESM2_1000k_fixed2000,BYSL,87,2000,0.7440139630834016,0.6787301912748555,0.7440139630834016,0.41071775851905357,0.34492004172101787,0.83979819759129
CellFlow_ESM2_1000k_fixed2000,ZCRB1,141,2000,0.7692595536301641,0.7263228366448332,0.7694134363174275,0.3769913284927607,0.34290476584009577,0.9095826106006957
CellFlow_ESM2_1000k_fixed2000,GNL3L,66,2000,0.778256098423154,0.732060587591101,0.77841178077931,0.37099476434737444,0.3356023803107604,0.9046013677716253
CellFlow_ESM2_1000k_fixed2000,CDC23,158,2000,0.8098450962664447,0.6546041978699522,0.8098450962664447,0.3877534061779083,0.33942346675792023,0.8753590622195487
CellFlow_ESM2_1000k_fixed2000,DBR1,96,2000,0.7104554810895821,0.6599205965815539,0.7108820102957597,0.3718418888568878,0.3466352777211971,0.9322114554245217
CellFlow_ESM2_1000k_fixed2000,NSA2,71,2000,0.7855378093785422,0.7154490306477854,0.7855378093785422,0.3700464540749788,0.3448293201313281,0.9318541145726467
CellFlow_ESM2_1000k_fixed2000,CTR9,197,2000,0.5507981854822618,0.45855482622313865,0.5510185929194296,0.4115042544400692,0.34024931906155553,0.8268427534390932
CellFlow_ESM2_1000k_fixed2000,DLD,283,2000,0.7296517865011587,0.4848284252480781,0.7296517865011587,0.4154760833856464,0.33630073041182024,0.8094346119204137
CellFlow_ESM2_1000k_fixed2000,RBM28,55,2000,0.7798585997843095,0.7207131456189474,0.7803267958618265,0.3757853031527997,0.3393020893642389,0.9029147161647423
CellFlow_ESM2_1000k_fixed2000,PSMB1,106,2000,0.7137700457455425,0.6353717027676352,0.7137700457455425,0.41836667069196704,0.34840356793785315,0.832770830032648
CellFlow_ESM2_1000k_fixed2000,FTSJ3,153,2000,0.6935953012657952,0.5336147370100591,0.6935953012657952,0.42993221003770843,0.34412816182670813,0.8004242198840678
CellFlow_ESM2_1000k_fixed2000,WDR82,86,2000,0.604198037380519,0.4742135478174964,0.6044398133058414,0.4568676806718111,0.3409116370422585,0.7461933597032382
CellFlow_ESM2_1000k_fixed2000,POLR3C,169,2000,0.7579988386365103,0.7409832099833877,0.7581504687302563,0.3900292707487943,0.3428716802847203,0.879092153354387
CellFlow_ESM2_1000k_fixed2000,DHX37,202,2000,0.7316066566836457,0.6364871572135643,0.7316066566836457,0.41630862156301734,0.3468147284485185,0.8330711932308821
CellFlow_ESM2_1000k_fixed2000,SAP18,40,2000,0.7277332592247225,0.6620791349137046,0.7302159936029725,0.4135916683629155,0.369489819994486,0.8933686032006396
CellFlow_ESM2_1000k_fixed2000,GNL3,29,2000,0.784865040599624,0.73468537446107,0.7881753771837959,0.36504754338562484,0.3378365571187894,0.9254590367351659
CellFlow_ESM2_1000k_fixed2000,NDC80,171,2000,0.6858288793250622,0.5292964728597768,0.68596607253957,0.44216696364283564,0.3391780959384563,0.7670814786190487
CellFlow_ESM2_1000k_fixed2000,TTC27,87,2000,0.7752349917051193,0.7047048944702553,0.7752349917051193,0.37574030791223056,0.3452795476023411,0.9189313234226708
CellFlow_ESM2_1000k_fixed2000,CDC123,96,2000,0.773308692725442,0.6550566001918844,0.773308692725442,0.3836771972879767,0.34655821301113954,0.9032546276615886
CellFlow_ESM2_1000k_fixed2000,WDR3,329,2000,0.7410114009731771,0.690404110561211,0.7410114009731771,0.4293566391384601,0.34620227977321144,0.8063279804048573
CellFlow_ESM2_1000k_fixed2000,WDR43,47,2000,0.6976958897128367,0.6022921046313314,0.6981147585679776,0.43677089233398436,0.34593125738919506,0.7920199251841937
CellFlow_ESM2_1000k_fixed2000,RPL35A,97,2000,0.7931063318864748,0.6306258115947914,0.7931063318864748,0.4163474190413953,0.35282769207380227,0.8474357410736465
CellFlow_ESM2_1000k_fixed2000,NUTF2,44,2000,0.7590866591859436,0.5421788660632547,0.7601508704045101,0.3809490590411425,0.341163996853058,0.8955632775577469
CellFlow_ESM2_1000k_fixed2000,SNRPE,128,2000,0.6592205439325101,0.5801772783798494,0.6592205439325101,0.42273856251239766,0.3457931765248488,0.8179834985715853
CellFlow_ESM2_1000k_fixed2000,CSTF3,59,2000,0.6865309844963795,0.6385696666473308,0.6876311944074314,0.39885917401194576,0.3500145318960088,0.8775391063466798
CellFlow_ESM2_1000k_fixed2000,WDR5,75,2000,0.7011358577415715,0.44582375846158273,0.7021188240953049,0.3923566677027942,0.3449593741140647,0.8791984276494653
CellFlow_ESM2_1000k_fixed2000,YEATS2,233,2000,0.7864012785160809,0.6615626103040867,0.7864012785160809,0.39950804406672724,0.34472390416790927,0.8628709750876068
CellFlow_ESM2_1000k_fixed2000,PSMA2,38,2000,0.7667666208068509,0.723056732303159,0.7689195956747401,0.37912261931508795,0.3543685104363593,0.9347068284384693
CellFlow_ESM2_1000k_fixed2000,HNRNPM,128,2000,0.7959966761708726,0.6885904767754267,0.7959966761708726,0.3802914341174066,0.34298690311285435,0.9019053897172735
CellFlow_ESM2_1000k_fixed2000,RPL11,315,2000,0.7865589523329704,0.6326993012882822,0.7865589523329704,0.4132482476592065,0.34481299513574376,0.8343967306453854
CellFlow_ESM2_1000k_fixed2000,MED26,99,2000,0.7596134580458004,0.7289904202503878,0.759765411128026,0.40058092333674433,0.3484566241766947,0.8698782073178909
CellFlow_ESM2_1000k_fixed2000,FAM50A,38,2000,0.6992729996405721,0.6032123429652249,0.7025045204345711,0.4186205775699022,0.3466067927327399,0.8279735947646454
CellFlow_ESM2_1000k_fixed2000,SMC4,169,2000,0.8535103426169244,0.6848017774368287,0.853681078832691,0.3879091931909325,0.3482392149101517,0.8977338306117608
CellFlow_ESM2_1000k_fixed2000,THOC7,104,2000,0.7774012578490745,0.6522197019501954,0.7775567692029152,0.39571612247675664,0.34329583749889725,0.8675305587119615
CellFlow_ESM2_1000k_fixed2000,EIF3F,36,2000,0.7428264230172885,0.6862592617073499,0.7462592154081661,0.3636833945199847,0.3429637132306712,0.943028218962422
CellFlow_ESM2_1000k_fixed2000,MRPL49,36,2000,0.7077073155204544,0.5288431406789573,0.7094098992787233,0.39463537437468765,0.3402284841014073,0.8621337507291957
CellFlow_ESM2_1000k_fixed2000,EIF3J,72,2000,0.7403369724763512,0.7352474588891222,0.7406332257666579,0.37715806921958916,0.3488742616035886,0.9250080558408689
CellFlow_ESM2_1000k_fixed2000,PSMD4,285,2000,0.6972704519467263,0.6139296107804936,0.6972704519467263,0.42791544993817804,0.34899428332999327,0.8155682979540242
CellFlow_ESM2_1000k_fixed2000,SCAF1,158,2000,0.7434754578161438,0.5620208844898661,0.7434754578161438,0.4160448087054492,0.34459372248744946,0.8282610598533001
CellFlow_ESM2_1000k_fixed2000,RNMT,106,2000,0.7307625366762993,0.5896171026987898,0.7309087184199834,0.4146148759804666,0.34425586276830766,0.8303027083897955
CellFlow_ESM2_1000k_fixed2000,PPP4R2,162,2000,0.7864056020131415,0.741961016892156,0.7865629145960605,0.38521898086726675,0.34476646082523443,0.8949882248770781
CellFlow_ESM2_1000k_fixed2000,ARPC4,188,2000,0.7507219223763132,0.6947909549092595,0.7507219223763132,0.40133394598633065,0.3408779274293144,0.8493622887990185
CellFlow_ESM2_1000k_fixed2000,DDOST,74,2000,0.7241468664888283,0.683556190572273,0.7242917248337951,0.39358628580898053,0.3439758206618194,0.8739527374925712
CellFlow_ESM2_1000k_fixed2000,MRPL32,62,2000,0.7668789891996984,0.6304210120763114,0.7670323956788342,0.3622848050037026,0.3410406632873108,0.9413606344053513
CellFlow_ESM2_1000k_fixed2000,RNF40,185,2000,0.8027162714206718,0.7411914591912516,0.8027162714206718,0.3883173496520519,0.35102098504279167,0.9039538828686946
CellFlow_ESM2_1000k_fixed2000,HSD17B12,135,2000,0.7301821966402464,0.5582942482426627,0.7303282622927049,0.40394097258567824,0.342242511658514,0.8472586996936424
CellFlow_ESM2_1000k_fixed2000,EXOSC10,77,2000,0.7512632329299167,0.7009762179333822,0.7514135156330434,0.4019757142454387,0.34411422536960945,0.8560572308578014
CellFlow_ESM2_1000k_fixed2000,NOP10,124,2000,0.7425120683564878,0.6973346064871806,0.7425120683564878,0.40511394730865957,0.3437173171576389,0.848446001320458
CellFlow_ESM2_1000k_fixed2000,CPSF4,57,2000,0.6070491624548062,0.5609627722634558,0.6082656938424912,0.4164395392376184,0.34161135187077374,0.8203143829546602
CellFlow_ESM2_1000k_fixed2000,OGFOD1,101,2000,0.7405844941622932,0.5953573665485353,0.7405844941622932,0.39479487028419974,0.3409209523883316,0.8635394464662609
CellFlow_ESM2_1000k_fixed2000,RPL18,229,2000,0.7686216125786878,0.6439389476706241,0.7686216125786878,0.43552061226546773,0.34872301382371096,0.8007037921872502
CellFlow_ESM2_1000k_fixed2000,SPCS3,115,2000,0.7783283636178641,0.6774355345412334,0.7787956410024656,0.38958524303019065,0.3529507884840065,0.9059654741516996
CellFlow_ESM2_1000k_fixed2000,MED8,94,2000,0.6675460598617753,0.6923259929821959,0.6676795957809315,0.4508034167912603,0.3652407840086752,0.8101996619865892
CellFlow_ESM2_1000k_fixed2000,WDR70,29,2000,0.7369569147162826,0.6573349083805998,0.7448523496222788,0.3742403995311259,0.34732658353475643,0.9280841263772425
CellFlow_ESM2_1000k_fixed2000,NRBP1,62,2000,0.6696505021215905,0.6648186668744729,0.6700525336417754,0.4195340134969353,0.3469223614557213,0.8269230670829146
CellFlow_ESM2_1000k_fixed2000,PRELID1,122,2000,0.7355450689053937,0.6805834065257325,0.7355450689053937,0.3978088326850534,0.344394749265349,0.8657292455864474
CellFlow_ESM2_1000k_fixed2000,SNRNP48,179,2000,0.7408161591092411,0.616884577335422,0.7409643519796371,0.41368464905023594,0.3415375564441656,0.8255987960208379
CellFlow_ESM2_1000k_fixed2000,TAF6,111,2000,0.6952018395307386,0.6184958646871535,0.6954800315433558,0.4191126460015774,0.3556719387051007,0.8486308719433233
CellFlow_ESM2_1000k_fixed2000,TCP1,63,2000,0.733745669212203,0.6307938435623717,0.7340392849261734,0.38947425870716584,0.34478663326885933,0.8852616487691365
CellFlow_ESM2_1000k_fixed2000,ATP6AP1,114,2000,0.7637943578153559,0.6623643205876257,0.7639471472448048,0.40017465637311345,0.34558911452097313,0.8635956834877547
CellFlow_ESM2_1000k_fixed2000,ISCU,32,2000,0.678632363398377,0.561296405761595,0.6820425762797758,0.4011881546704472,0.3537763484974864,0.8818214983687097
CellFlow_ESM2_1000k_fixed2000,PAM16,43,2000,0.6637802832698426,0.5700430692109367,0.6651105042783994,0.40454139247655885,0.3476046111769486,0.8592559600796127
CellFlow_ESM2_1000k_fixed2000,DDX52,106,2000,0.7339303651885195,0.6457937224989719,0.7339303651885195,0.41426403286457064,0.34349428107101176,0.8291675007461494
CellFlow_ESM2_1000k_fixed2000,SIN3A,217,2000,0.7779161862787052,0.7363144749616386,0.778071800638833,0.4003025824689865,0.3575697628931464,0.8932486814230393
CellFlow_ESM2_1000k_fixed2000,NCAPH,64,2000,0.7900186766663785,0.5870618612480453,0.7901767120087803,0.39462451404958976,0.3459880997806192,0.8767526565002363
CellFlow_ESM2_1000k_fixed2000,PDCD2,59,2000,0.7323116441988382,0.6827612139420524,0.7326046860732677,0.39636354262232787,0.3396960361858854,0.8570314650236327
CellFlow_ESM2_1000k_fixed2000,SPC25,181,2000,0.6958919278278434,0.5358036290577359,0.6960311340546543,0.48082008451223374,0.35100947384290554,0.7300224717084378
CellFlow_ESM2_1000k_fixed2000,XRCC6,26,2000,0.792714847944115,0.615205015897999,0.8010457234681841,0.3415882832482457,0.3463764572328775,1.0140173538709423
CellFlow_ESM2_1000k_fixed2000,WDTC1,107,2000,0.7063246772354024,0.5869503296186569,0.7066073201634678,0.4155483893543483,0.3432662139448952,0.8260559166591416
CellFlow_ESM2_1000k_fixed2000,RFC4,58,2000,0.8395127029003466,0.721736626506747,0.839680639028152,0.3667891052137316,0.3402217548984325,0.9275677515680419
CellFlow_ESM2_1000k_fixed2000,CNIH4,65,2000,0.6873383834268989,0.6758877733473126,0.6876134287984181,0.40202209824681284,0.3388210300845308,0.8427920334085679
CellFlow_ESM2_1000k_fixed2000,HAUS5,153,2000,0.7978147548981857,0.6982013733563202,0.7978147548981857,0.39651135546475663,0.35335613953747125,0.8911627012842305
CellFlow_ESM2_1000k_fixed2000,PRPF3,129,2000,0.7081006643706989,0.566230339978923,0.7082423128332656,0.42344210353672507,0.34420991848557353,0.8128854156961888
CellFlow_ESM2_1000k_fixed2000,SRP68,158,2000,0.7304601366707054,0.6265738597930097,0.7304601366707054,0.4101162459841372,0.34324104252349963,0.8369359602677534
CellFlow_ESM2_1000k_fixed2000,NDUFA8,85,2000,0.7721062828523236,0.6947355590946674,0.7722607349993235,0.38314693296849744,0.3464683278063175,0.9042701088047159
CellFlow_ESM2_1000k_fixed2000,PET117,80,2000,0.7968644515516978,0.6785405843790002,0.7970238563229625,0.3830434032230081,0.34911911395616396,0.9114348449921174
CellFlow_ESM2_1000k_fixed2000,VPS72,95,2000,0.7631817026858358,0.62760347582827,0.7631817026858358,0.35674609929502027,0.344217099922447,0.9648797588925851
CellFlow_ESM2_1000k_fixed2000,UQCRB,93,2000,0.7639837658793718,0.7193024265582427,0.7639837658793718,0.37724607856571674,0.3391375907136865,0.8989823910516392
CellFlow_ESM2_1000k_fixed2000,RBM19,37,2000,0.712066656381206,0.6245577538836731,0.7136366570266648,0.40035696305871,0.3429176552225334,0.8565297429507905
CellFlow_ESM2_1000k_fixed2000,RPS5,127,2000,0.7281287282280852,0.5351234801144326,0.7281287282280852,0.43713574552655227,0.34383206257017773,0.7865567120127579
CellFlow_ESM2_1000k_fixed2000,SDC1,170,2000,0.8112629379479724,0.7400104463524037,0.8112629379479724,0.39047515947550526,0.3600898638257268,0.9221837698653343
CellFlow_ESM2_1000k_fixed2000,MTPAP,86,2000,0.6872257228247103,0.517425162652112,0.6873631954638031,0.417055580304563,0.3399192675862966,0.8150454651334703
CellFlow_ESM2_1000k_fixed2000,ARIH1,57,2000,0.7422974749945909,0.6695649811511777,0.7424459641874283,0.40285821281254286,0.3456507439885682,0.8579960006163402
CellFlow_ESM2_1000k_fixed2000,DDX41,259,2000,0.6602234990480548,0.5248957538094389,0.6602234990480548,0.38105318818569195,0.34184249231717967,0.8970991293205092
CellFlow_ESM2_1000k_fixed2000,HSCB,85,2000,0.7592892117366603,0.6990872179407498,0.7592892117366603,0.37981300423085707,0.334966969708829,0.8819259929445971
CellFlow_ESM2_1000k_fixed2000,HNRNPU,73,2000,0.7444623512550168,0.6821092958381734,0.7446112735097187,0.38688348429322234,0.3450096972531088,0.891766390508309
CellFlow_ESM2_1000k_fixed2000,DAD1,71,2000,0.7489629035855397,0.6766503002470653,0.7489629035855397,0.38601252492964266,0.36198422143982834,0.9377525046066344
CellFlow_ESM2_1000k_fixed2000,MRPS18A,108,2000,0.7922639867193348,0.6711100187829799,0.7922639867193348,0.3771811355319619,0.3452992502899367,0.9154732530517659
CellFlow_ESM2_1000k_fixed2000,POLD2,63,2000,0.8340937687277866,0.721112426736013,0.8340937687277866,0.3722164727893472,0.3457344405089496,0.9288531177288435
CellFlow_ESM2_1000k_fixed2000,HGS,96,2000,0.7140760475209305,0.5552985267282088,0.7143617922378256,0.41484148848131297,0.3470282784451959,0.8365322170410302
CellFlow_ESM2_1000k_fixed2000,UTP3,27,2000,0.6917706504864707,0.6596394217388779,0.6967875206350429,0.4071224688678981,0.34384240404537625,0.8445674751281548
CellFlow_ESM2_1000k_fixed2000,CENPC,116,2000,0.7101976591224671,0.5864261932859136,0.7103397270678807,0.42338170501440764,0.33851463176683355,0.7995494839811728
CellFlow_ESM2_1000k_fixed2000,RRP7A,40,2000,0.7071600705126365,0.6474905553337139,0.7084352539697822,0.4233204720458389,0.34594448887746676,0.8172165145555288
CellFlow_ESM2_1000k_fixed2000,NELFA,82,2000,0.6993299963466532,0.6183956062341897,0.6994698903247182,0.40472407275170097,0.3504245633781277,0.8658357095915982
CellFlow_ESM2_1000k_fixed2000,RRN3,38,2000,0.7064524699894655,0.5723597825925133,0.7091472294614188,0.41905848913639804,0.3437070009837301,0.8201885934590196
CellFlow_ESM2_1000k_fixed2000,PSMA6,18,2000,0.7731902525065105,0.6563695233895764,0.7920408241205803,0.3605193054908515,0.3496886980575883,0.9699582880364754
CellFlow_ESM2_1000k_fixed2000,TBL3,70,2000,0.7352512952586624,0.7118811095582537,0.7353983749336491,0.416927634537518,0.3492395663623717,0.8376502996095878
CellFlow_ESM2_1000k_fixed2000,CWC22,28,2000,0.7135774713012171,0.5312646322766263,0.7202033420480592,0.3897384508597851,0.3441172447967836,0.882944023634828
CellFlow_ESM2_1000k_fixed2000,PWP2,51,2000,0.7055320344713302,0.6601704933705238,0.7060969120009309,0.4099537278234959,0.3471060012706517,0.8466955396320767
CellFlow_ESM2_1000k_fixed2000,PRPF31,23,2000,0.579522259340721,0.46881785925980773,0.6026645791812821,0.37655879962921146,0.3421819618348638,0.9087078912635248
CellFlow_ESM2_1000k_fixed2000,EIF3G,52,2000,0.7419420718524499,0.6219819372479329,0.7422389674394255,0.3974837355518341,0.3466440788492404,0.8720962372133935
CellFlow_ESM2_1000k_fixed2000,PGPEP1,51,2000,0.6898827843876137,0.612647854047665,0.6905733577453591,0.4043410049557686,0.3469394023631,0.8580366312852338
CellFlow_ESM2_1000k_fixed2000,OPA1,53,2000,0.71995908780258,0.6941667961588496,0.7205355162155525,0.3882281384438277,0.34114435371882845,0.8787213268442029
CellFlow_ESM2_1000k_fixed2000,EXOC7,32,2000,0.6311524780175916,0.5919386018633123,0.635473699171961,0.40841202820271266,0.34047655126396226,0.8336594405059357
CellFlow_ESM2_1000k_fixed2000,BMS1,18,2000,0.7425314000912031,0.6515333666497481,0.7598561196185051,0.3849434697830678,0.3510870825821573,0.9120483941694765
