condition,n_test_cells,n_pred_cells,mse,mae,pcc_delta,pearson_delta,spearman_delta,topk_de_overlap,auprc,wasserstein,e_distance,kl_divergence,distribution_n_components
RBM39,49,2000,0.0034006324131041765,0.03652268275618553,0.1976794868978099,0.1976794868978099,0.15892893502078598,0.17,0.1042822678411964,1.2041238396888627,0.7379479054900691,9.986860134170986,50
HSPA8,146,2000,0.006844489369541407,0.04157225415110588,0.4414833902888731,0.4414833902888731,0.3967096904923876,0.32,0.26830460931788963,1.0453538643723461,0.6831260099657599,9.74396180738016,50
SURF6,113,2000,0.002656532684341073,0.03076992742717266,0.25568632195415225,0.25568632195415225,0.15236469235424444,0.26,0.20245555213036048,0.947046865770938,0.6607667240899137,10.149072239260697,50
NUBP1,144,2000,0.001066755154170096,0.021876171231269836,0.5910997772981902,0.5910997772981902,0.3687200413176509,0.5,0.4648511618701306,0.8670980936944018,0.6328845551298528,9.861742905691985,50
HEATR1,216,2000,0.00534950802102685,0.04230143874883652,0.17263485229840217,0.17263485229840217,0.079623077636745,0.24,0.20394984092994672,0.9219490162907534,0.6383875662106681,8.68170587720971,50
PRPF4B,160,2000,0.0018815923249348998,0.02715395763516426,0.43642769576782825,0.43642769576782825,0.30643107977595185,0.32,0.26800362255962423,0.8924052660257199,0.6453965610752742,9.823852788322618,50
POLR1E,202,2000,0.0033974109683185816,0.03368937969207764,0.8003273929216312,0.8003273929216312,0.6110532258007944,0.66,0.689122063145811,0.827010949077738,0.6050719126463595,8.762969017356413,50
MRPS24,132,2000,0.0012032267404720187,0.02113112062215805,0.25214284593856845,0.25214284593856845,0.13490673933550731,0.41,0.3793596363492807,0.895369728175598,0.6410773311574252,9.541202374903277,50
EIF2B3,96,2000,0.0015752209583297372,0.025563713163137436,0.8634444504703558,0.8634444504703558,0.691194850847794,0.69,0.7579793872070038,1.0726801307503997,0.7063182690237411,9.95352149548712,50
SRFBP1,73,2000,0.0024367712903767824,0.03018997423350811,0.46017363501996067,0.46017363501996067,0.31538009917520393,0.37,0.3323372366861813,1.1717915529081586,0.7499012426771509,10.926592180766576,50
PUF60,52,2000,0.002891729585826397,0.03555571287870407,0.2679895031337,0.2679895031337,0.18625164942700606,0.23,0.17419460315601834,1.3191232595058853,0.8083204716994485,11.359083729311214,50
RPS23,98,2000,0.0022746550384908915,0.025117291137576103,0.8238010496957241,0.8238010496957241,0.742177227671089,0.66,0.7112718138420646,1.0666577367341077,0.6989789103838343,9.57850010249469,50
SCFD1,103,2000,0.0016532640438526869,0.027784697711467743,0.5552454318707121,0.5552454318707121,0.3427196287487851,0.43,0.3756598966978292,1.0476667259394525,0.6844455768949507,9.864259850812543,50
MDN1,68,2000,0.0026527410373091698,0.032569512724876404,0.40706388498035734,0.40706388498035734,0.2516905338297431,0.3,0.27560513513752966,1.0928809569454103,0.7167334336989254,10.471168696220666,50
CHERP,54,2000,0.0032861335203051567,0.03647594153881073,0.30916936586933225,0.30916936586933225,0.14202986790860342,0.28,0.2134321532302581,1.2160009476466684,0.7697661167843881,10.975432123093956,50
SRRM1,136,2000,0.002046305453404784,0.027220459654927254,0.16756324497826589,0.16756324497826589,0.10361362696054506,0.28,0.16928552954476944,0.8494850565425274,0.6245749690696404,9.31081542439381,50
POLR3F,156,2000,0.0019230289617553353,0.027660466730594635,0.3808593726576012,0.3808593726576012,0.2626169206486768,0.29,0.22363755261257875,0.8830769728978646,0.6403903542741871,9.582436785141509,50
MRPL50,147,2000,0.0007737961714155972,0.018663369119167328,0.5747207019382312,0.5747207019382312,0.2966529696314778,0.53,0.5163662823068885,0.8502286652757344,0.632766579632767,9.805258126485391,50
RPP14,53,2000,0.0016939750639721751,0.02828960493206978,0.6278449516953306,0.6278449516953306,0.2587572309484994,0.67,0.6955845338379322,1.2401326125754142,0.7558179734724377,10.484466088351523,50
RPL9,180,2000,0.0010490583954378963,0.020096128806471825,0.903261120537283,0.903261120537283,0.7929020331240811,0.72,0.8109512776816512,0.851311536542516,0.5955656927109563,9.073135483522956,50
PRPF8,91,2000,0.002212340710684657,0.03038511984050274,0.6186278469692666,0.6186278469692666,0.5006151216206196,0.4,0.3250638709575379,1.1482395381790211,0.7181467378674359,9.889600166516606,50
HSPE1,25,2000,0.004399279598146677,0.04232711344957352,0.563029897096323,0.563029897096323,0.3860731965949278,0.35,0.36986985605057565,1.1956657532754162,0.710338608106856,8.635452843349018,50
ECD,69,2000,0.004023166839033365,0.03851761296391487,0.501821348514785,0.501821348514785,0.3829342794865616,0.37,0.271555995477244,1.2118168174758288,0.7549653350791715,10.366684387049423,50
RPL10,215,2000,0.0025923619978129864,0.026826288551092148,0.69164953600645,0.69164953600645,0.6161243797317622,0.52,0.5183745021119424,0.8354892726045552,0.6056167948865443,8.605888522344005,50
AP2S1,96,2000,0.0028363598976284266,0.033077314496040344,0.19773478038043166,0.19773478038043166,0.12824666562894457,0.25,0.15835123809784826,1.0400311253296075,0.7095258965721425,10.10924031075753,50
TSEN2,168,2000,0.0034327004104852676,0.031617604196071625,-0.18622341699155498,-0.18622341699155498,-0.12349461926571251,0.34,0.25291165521900894,0.8508241644378018,0.6217109547934091,9.294670032267621,50
PIAS4,173,2000,0.0030092159286141396,0.03262873366475105,0.1785437623017984,0.1785437623017984,0.12075920513726643,0.23,0.16039998127878838,0.8808924597096316,0.6247548555903775,8.545127059635723,50
MRPS11,90,2000,0.0020710790995508432,0.028037121519446373,0.2083054547779628,0.2083054547779628,0.1393615536578068,0.28,0.24147046017394044,1.0204900242013466,0.6969501710574296,10.13679623727072,50
BYSL,87,2000,0.005393288563936949,0.043907176703214645,-0.013258267424022807,-0.013258267424022807,0.06570707091785981,0.29,0.23050551872425412,1.1046446265187144,0.7140965549769206,9.733353381316133,50
ZCRB1,141,2000,0.0016317872796207666,0.02568809501826763,0.28659374564345225,0.28659374564345225,0.17993069519722776,0.21,0.17838206154329983,0.8541011594967673,0.6301412756053181,9.572304164563167,50
GNL3L,66,2000,0.0014451774768531322,0.026089847087860107,0.6217482921894817,0.6217482921894817,0.39904748576336224,0.5,0.5020527070799052,1.0805839216343753,0.7196667137019872,10.873738193825881,50
CDC23,158,2000,0.0015855839010328054,0.02454463578760624,0.45114755527848,0.45114755527848,0.3121921677976572,0.36,0.2751868396338151,0.8804922682021936,0.6047833436754416,8.05393834258614,50
DBR1,96,2000,0.004641976207494736,0.040538713335990906,-0.1459878067824755,-0.1459878067824755,-0.11859326932542322,0.32,0.20968116969017664,1.0876159257412932,0.7261648681701235,10.670805910419357,50
NSA2,71,2000,0.002656521974131465,0.03148592635989189,0.21979712069907836,0.21979712069907836,0.12564336176173443,0.34,0.2792148976307607,1.0878293356693072,0.7332866614835758,11.291139761460297,50
CTR9,197,2000,0.004342188127338886,0.04011942073702812,0.6473887940157327,0.6473887940157327,0.5184959044838362,0.49,0.4203491431853915,0.9920426726027693,0.6678826411327948,9.617326050796384,50
DLD,283,2000,0.005318881943821907,0.043794598430395126,0.12601127920013447,0.12601127920013447,-0.015095146492168143,0.27,0.16034450672732478,0.8346271816554597,0.6108984513760464,8.807498694337045,50
RBM28,55,2000,0.00346987578086555,0.034468818455934525,0.24963321994327636,0.24963321994327636,0.21376334324366408,0.26,0.1802697122351525,1.1774821280125043,0.7568936528693946,11.1401993336155,50
PSMB1,106,2000,0.0015889208298176527,0.024932315573096275,0.694226979472119,0.694226979472119,0.47121987484410427,0.49,0.4932515847361453,1.0569144371637167,0.6994228030335874,9.685104183161313,50
FTSJ3,153,2000,0.005806849803775549,0.04201078042387962,0.22194405412637258,0.22194405412637258,0.16559079907560614,0.2,0.1265641204190863,1.0235964868670937,0.6704026832536906,9.397668797628707,50
WDR82,86,2000,0.005880467128008604,0.04662543907761574,0.2954345508938431,0.2954345508938431,0.17472342310513028,0.35,0.3037288316355623,1.3136891612922235,0.7931678866034028,11.436045784179571,50
POLR3C,169,2000,0.0025914248544722795,0.030667349696159363,0.1273149314911662,0.1273149314911662,0.09948939979235147,0.16,0.11614598488355586,0.8647772469767712,0.6331387124951778,9.31724008439687,50
DHX37,202,2000,0.0028651736211031675,0.027688493952155113,0.13932566138430466,0.13932566138430466,0.2122213819179486,0.38,0.33162240958753497,0.8590350929020448,0.6299553062593293,10.266689213741891,50
SAP18,40,2000,0.004404148086905479,0.041040439158678055,0.13512692907039564,0.13512692907039564,0.06410956831453725,0.2,0.11389860112003192,1.3292677399374002,0.7657787019962367,9.847763772752856,50
GNL3,29,2000,0.002579830586910248,0.03371048718690872,0.4907687142690998,0.4907687142690998,0.3482474190422547,0.4,0.3342418602815282,1.1617801383722621,0.721821312779589,9.428372815058982,50
NDC80,171,2000,0.001519308309070766,0.024377889931201935,0.5047136014895586,0.5047136014895586,0.32883764852929015,0.51,0.439562698242389,1.0168431835037743,0.6623042008839409,8.822064671684112,50
TTC27,87,2000,0.0023010706063359976,0.029772119596600533,0.3771949005130246,0.3771949005130246,0.29525382908123926,0.21,0.14089687883616603,1.0096719524467166,0.6883333924797229,10.225351656776798,50
CDC123,96,2000,0.002828530967235565,0.03175518661737442,0.21545564782664073,0.21545564782664073,0.13510877100759347,0.24,0.1582924688199927,0.9876865357531688,0.6748235225421275,10.578460114763814,50
WDR3,329,2000,0.0023810556158423424,0.028501693159341812,0.45452332954885105,0.45452332954885105,0.21835763157650823,0.4,0.3607588836700599,0.741762270238687,0.5684061894102063,8.428185842285709,50
WDR43,47,2000,0.0026059579104185104,0.03393009677529335,0.7981655696798299,0.7981655696798299,0.5432997396010287,0.72,0.7604884872839315,1.3715704923259957,0.798494011739702,10.183855884318621,50
RPL35A,97,2000,0.0014683206100016832,0.02189256250858307,0.8639678792703183,0.8639678792703183,0.7583231604449263,0.73,0.8225176525640635,1.0098313660060918,0.6734998979775724,9.894179905670732,50
NUTF2,44,2000,0.0035142910201102495,0.03766034543514252,0.5105978627415065,0.5105978627415065,0.34604560735412937,0.36,0.3014825277328015,1.2903949261973338,0.7909648441258571,10.962015696148558,50
SNRPE,128,2000,0.00209831609390676,0.029312964528799057,0.8670468260942052,0.8670468260942052,0.7745892759301612,0.58,0.6384887604341799,1.0872857062147805,0.7084813352872762,10.706891720284643,50
CSTF3,59,2000,0.004460591822862625,0.04182256758213043,0.11230557498849965,0.11230557498849965,0.05083757617872316,0.21,0.16214154174253534,1.3101544158327993,0.7966018798033605,10.737033773309607,50
WDR5,75,2000,0.007339784875512123,0.04511319100856781,-0.0926661756166741,-0.0926661756166741,-0.04439860968100995,0.14,0.10523044345805396,1.1817948543061458,0.7529019299857979,10.606332396691545,50
YEATS2,233,2000,0.0018042577430605888,0.025391865521669388,0.2050201088943246,0.2050201088943246,0.12840531547837608,0.25,0.1915705509024483,0.7659282553317027,0.5796953133364391,9.252033594073925,50
PSMA2,38,2000,0.0022118680644780397,0.03085741028189659,0.544472847207313,0.544472847207313,0.33892805130139053,0.41,0.36816879952664155,1.2628794072827656,0.7663493449730967,10.213225165485788,50
HNRNPM,128,2000,0.003269646782428026,0.03508559614419937,0.2969284776908012,0.2969284776908012,0.20383293695331745,0.31,0.25785528817517955,0.9202322244916972,0.6545083117045395,9.82199965269061,50
RPL11,315,2000,0.0007268583867698908,0.016954325139522552,0.9349738112721241,0.9349738112721241,0.8275347056172491,0.79,0.8577438453969446,0.701788524919299,0.5448908780825602,8.323643919691033,50
MED26,99,2000,0.007938219234347343,0.05136860907077789,0.4425486723919756,0.4425486723919756,0.22965835764535786,0.31,0.3269279989505543,1.09739980836457,0.722860798213567,10.346537147184598,50
FAM50A,38,2000,0.0066126990132033825,0.05230087786912918,0.2749455414548214,0.2749455414548214,0.14527320254692808,0.2,0.15963260846112673,1.3985660793807349,0.7914091706957342,9.723456853952184,50
SMC4,169,2000,0.0013233530335128307,0.022575417533516884,0.2015494807077282,0.2015494807077282,0.1492907884552145,0.26,0.15503457826287703,0.813516895076763,0.5917688811052709,8.90497167240281,50
THOC7,104,2000,0.002105104271322489,0.028028516098856926,0.6016971991598556,0.6016971991598556,0.4413824467112979,0.43,0.4219331063290821,0.9805849738168843,0.6623542766974438,9.252483498742542,50
EIF3F,36,2000,0.0023074729833751917,0.032015107572078705,0.5736778177904198,0.5736778177904198,0.3799266313341835,0.48,0.4773465156781521,1.2078640155023073,0.7470790705776054,9.967577476096194,50
MRPL49,36,2000,0.005520880222320557,0.043416667729616165,-0.15890206575045443,-0.15890206575045443,-0.026983156727973863,0.51,0.4205717317694978,1.3362024431345305,0.8017936792656528,10.341914993284092,50
EIF3J,72,2000,0.001803093939088285,0.026639986783266068,0.5001195218115412,0.5001195218115412,0.2708306136397245,0.41,0.36508135347575127,1.0897694413533978,0.724682571471559,10.086784188955901,50
PSMD4,285,2000,0.0018017229158431292,0.023883817717432976,0.7298299911750531,0.7298299911750531,0.6012761106414751,0.57,0.5476601450205368,0.7972502798645635,0.6084859945873765,9.073731387922516,50
SCAF1,158,2000,0.0029757816810160875,0.032222289592027664,0.21843760882125454,0.21843760882125454,0.16166231106237233,0.28,0.21726430206817687,0.9215860737583376,0.6368968389492456,9.327504684612045,50
RNMT,106,2000,0.0025757758412510157,0.0299957524985075,0.2587995717786717,0.2587995717786717,0.0880242062611934,0.33,0.26901347317090063,1.0447710468132403,0.7047667841975169,10.224474682182699,50
PPP4R2,162,2000,0.002626190660521388,0.02943923883140087,0.07492530811756827,0.07492530811756827,0.025387566632721265,0.17,0.13225433251343952,0.8207800863000125,0.6018236718928219,8.911626759352545,50
ARPC4,188,2000,0.002091816859319806,0.02892324887216091,-0.01921825606148003,-0.01921825606148003,0.007503646188325936,0.25,0.15501197851123386,0.8303134171239276,0.6143606336734833,8.924417012893102,50
DDOST,74,2000,0.0021187576930969954,0.030348537489771843,0.3303016167264054,0.3303016167264054,0.1641920540234446,0.28,0.20429537861146946,1.162679082641609,0.7687349870275691,11.590390839934548,50
MRPL32,62,2000,0.0009834002703428268,0.021459592506289482,0.5753784554403342,0.5753784554403342,0.3047300349165149,0.46,0.42616434973612766,1.069447231582069,0.7226577255803377,11.270653637072444,50
RNF40,185,2000,0.004315838683396578,0.038121484220027924,0.5192644688228515,0.5192644688228515,0.33060232678402757,0.39,0.35536916282505127,0.8500167282433203,0.6203466718577247,9.589836180696585,50
HSD17B12,135,2000,0.003058664035052061,0.03378647565841675,0.2555410831570952,0.2555410831570952,0.20221640475436264,0.19,0.12995886104816887,0.991964051032469,0.6922404784728073,10.349389789248162,50
EXOSC10,77,2000,0.0035059035290032625,0.03464934974908829,0.5286171441192805,0.5286171441192805,0.2744472992564787,0.52,0.42767828312956613,1.1619897306021878,0.7492956479521964,10.565509624954935,50
NOP10,124,2000,0.0020548186730593443,0.02835577353835106,0.5453861952466925,0.5453861952466925,0.34327721669932737,0.36,0.3499924847149701,0.969839913330696,0.6815746662796321,9.886473971910263,50
CPSF4,57,2000,0.004357235040515661,0.04145575314760208,0.2538905462214165,0.2538905462214165,0.1690617280305266,0.26,0.17550899371504206,1.4259035828201942,0.8344822084082453,11.234397491085856,50
OGFOD1,101,2000,0.0037988487165421247,0.03894209861755371,-0.03815182956579918,-0.03815182956579918,-0.035124612351513464,0.11,0.0625027331387776,1.0191659862409157,0.6951464406068033,10.674865718791946,50
RPL18,229,2000,0.000831180193927139,0.018595805391669273,0.9312744235449988,0.9312744235449988,0.8287985946758349,0.78,0.8335272048551572,0.8032045520887743,0.5920655014622646,8.135356140895574,50
SPCS3,115,2000,0.005376006476581097,0.040328048169612885,0.15981243290642355,0.15981243290642355,0.18748233526129177,0.1,0.0924475154579439,0.9808139142705184,0.6811449337912502,10.090969115558881,50
MED8,94,2000,0.001992048230022192,0.02921232581138611,0.8159059483387063,0.8159059483387063,0.6085177156659175,0.6,0.6579639656451102,1.220835944970412,0.7567478625870012,10.70437417586593,50
WDR70,29,2000,0.0033214951399713755,0.03851534426212311,0.3176576108284583,0.3176576108284583,0.1835528559821142,0.18,0.14816445677042098,1.255978114173612,0.7438503259964077,9.5025207626075,50
NRBP1,62,2000,0.0027416953817009926,0.03442695364356041,0.3206925893828064,0.3206925893828064,0.16856486517459457,0.28,0.21023591955891283,1.2536565058561666,0.7695245492073292,10.741552709095563,50
PRELID1,122,2000,0.004758785478770733,0.03886520862579346,0.46584002425540305,0.46584002425540305,0.33034018700560747,0.34,0.2573262997071292,0.9911569928399722,0.6768456271083184,9.870265883945116,50
SNRNP48,179,2000,0.002008013194426894,0.026422418653964996,0.39681243115275666,0.39681243115275666,0.30469311317103714,0.31,0.23468881734479366,0.9177589740786871,0.6340170034489057,9.46596642250532,50
TAF6,111,2000,0.0014175086980685592,0.024441903457045555,0.7863709640101314,0.7863709640101314,0.4930491692579667,0.67,0.7321239482937665,1.0365244745997986,0.694530840403713,10.273721115568383,50
TCP1,63,2000,0.0017641860758885741,0.027268143370747566,0.6952184118655873,0.6952184118655873,0.5246455322270044,0.51,0.52093886671788,1.1880917542273108,0.7552878026661068,10.867112537837395,50
ATP6AP1,114,2000,0.00232700421474874,0.029565026983618736,0.5472012157388891,0.5472012157388891,0.366744932255401,0.37,0.3122191434738182,0.9863452897478153,0.6793686408718791,10.138600740620795,50
ISCU,32,2000,0.002966515254229307,0.03801993280649185,0.4724364485377297,0.4724364485377297,0.25250405068440246,0.38,0.34284760027400796,1.2668859939104309,0.7374853317832794,9.302670405332332,50
PAM16,43,2000,0.003668868914246559,0.03918851166963577,0.655049911808782,0.655049911808782,0.411608702477984,0.49,0.49223773601218723,1.3490520887310462,0.7911128459832208,10.7477770994242,50
DDX52,106,2000,0.002932231407612562,0.03321198746562004,0.2617150728470931,0.2617150728470931,0.023405662299596907,0.41,0.34754754998673737,1.0036852227121649,0.6717865830415193,9.642273917767392,50
SIN3A,217,2000,0.0017272758996114135,0.026159923523664474,0.11413213857511319,0.11413213857511319,0.06331942117581618,0.21,0.15988954378670756,0.8000301557925789,0.6006318850778171,9.68062355376416,50
NCAPH,64,2000,0.011314700357615948,0.06127554178237915,0.4854552444625861,0.4854552444625861,0.3444715373871288,0.27,0.2334650069031473,1.2177997828172535,0.7250139385749774,9.84547620780755,50
PDCD2,59,2000,0.003015369875356555,0.0345660075545311,0.21186155768961953,0.21186155768961953,0.06680420129616804,0.19,0.16872721191098025,1.2374111966753112,0.7743591578557439,11.115365206320496,50
SPC25,181,2000,0.004395580850541592,0.04083184897899628,0.625347489966939,0.625347489966939,0.4793682379907295,0.53,0.503930851002302,1.2456578102542004,0.752208463401439,9.829053278976025,50
XRCC6,26,2000,0.007187635637819767,0.05261961743235588,0.28102574719431767,0.28102574719431767,0.2233686737347469,0.32,0.28499569396276914,1.0997226380233125,0.6784297399924227,8.46666997976985,50
WDTC1,107,2000,0.002571613062173128,0.031241504475474358,0.314978893594698,0.314978893594698,0.21701903034996967,0.21,0.13076320413702464,1.0801569785634328,0.7110698649884654,10.304802996218193,50
RFC4,58,2000,0.0011101814452558756,0.023476440459489822,0.7152825717464144,0.7152825717464144,0.47440254834287315,0.6,0.6280304191960249,1.0038337786433233,0.6715568172614487,9.81424759985344,50
CNIH4,65,2000,0.004362998064607382,0.04024791717529297,0.060271994856223234,0.060271994856223234,-0.015340679462363529,0.3,0.2671149109422722,1.2640710947760512,0.8001026045689514,11.293896100494372,50
HAUS5,153,2000,0.0015733614563941956,0.026050247251987457,0.4229386310893872,0.4229386310893872,0.22874995828646835,0.32,0.2774106013273149,0.896066358915869,0.6219255511977212,8.830402750258681,50
PRPF3,129,2000,0.004297415725886822,0.03859340772032738,0.39982537096454,0.39982537096454,0.3626515370107651,0.26,0.19040875292744552,1.063876351626128,0.6952015089336651,9.81983284187371,50
SRP68,158,2000,0.0014369568089023232,0.02444564737379551,0.5336046004420588,0.5336046004420588,0.39067189108562783,0.28,0.204954202993636,0.9128488258317059,0.6500520925666976,9.883689055882094,50
NDUFA8,85,2000,0.002657336415722966,0.03164568170905113,0.11116414914651895,0.11116414914651895,0.07454126957722874,0.23,0.17373463076801532,1.0444552080477356,0.7019625943722424,10.555343576307672,50
PET117,80,2000,0.006362240761518478,0.047405458986759186,0.05532764955605664,0.05532764955605664,-0.015630227905584243,0.26,0.17066560782211335,1.1065601373454652,0.7227279970047327,10.457199421670962,50
VPS72,95,2000,0.005068779923021793,0.04361109808087349,0.05178341375395997,0.05178341375395997,0.0830100877044035,0.17,0.10849677705904749,1.0292901823005896,0.7088184150579697,10.430555095559367,50
UQCRB,93,2000,0.0008513472275808454,0.018721792846918106,0.4665628452914956,0.4665628452914956,0.27283685130766644,0.43,0.4127123971543119,0.9859277512530704,0.6906295732212614,10.803752892414927,50
RBM19,37,2000,0.0032484375406056643,0.035811714828014374,0.0493075897627051,0.0493075897627051,0.033008114521908966,0.23,0.16990847301997375,1.3106793485111872,0.7741140370962972,10.087722344243115,50
RPS5,127,2000,0.0013585377018898726,0.01832340471446514,0.8790913936539364,0.8790913936539364,0.8055869702268129,0.85,0.9244041201819952,0.9746734592709165,0.667712728006649,9.641595836732135,50
SDC1,170,2000,0.0027411547489464283,0.03242415189743042,0.03280227483977762,0.03280227483977762,0.08924585766797623,0.17,0.15604052840360952,0.8417882429538373,0.6169656778199285,9.266985737450316,50
MTPAP,86,2000,0.00856851041316986,0.04109890013933182,0.2106107000091664,0.2106107000091664,0.14373650619746023,0.12,0.09902031485114138,1.1746673753521033,0.7257256310785132,10.796198156306353,50
ARIH1,57,2000,0.0028040152974426746,0.03467738255858421,0.09638565972520781,0.09638565972520781,0.06829637515113324,0.18,0.12014732308649284,1.2576944006230595,0.7895825321370015,11.234467230384489,50
DDX41,259,2000,0.005029562395066023,0.043869566172361374,0.3226198808041406,0.3226198808041406,0.24328286495315338,0.23,0.18695122147660395,0.859718794457203,0.6139570176422737,9.1975124869683,50
HSCB,85,2000,0.005200584419071674,0.041768163442611694,0.4318581109519934,0.4318581109519934,0.293670147449854,0.29,0.22808748547011298,1.088070976676131,0.7310944450482997,10.823219257226983,50
HNRNPU,73,2000,0.0027949123177677393,0.03300514072179794,0.2703333837178748,0.2703333837178748,0.19405603870624155,0.22,0.17844818179697183,1.092468269923125,0.7190558766014855,10.483398690526913,50
DAD1,71,2000,0.0028191464953124523,0.03307171165943146,0.2286771478491308,0.2286771478491308,0.14957631541064242,0.14,0.11652285829652452,1.1147398231365337,0.7391799988361233,10.772129250555826,50
MRPS18A,108,2000,0.001341321156360209,0.022865990176796913,0.2685687318754619,0.2685687318754619,0.1742371100818478,0.3,0.22732622611836112,0.9233050069972526,0.6548102328575496,9.85962418944608,50
POLD2,63,2000,0.001665717689320445,0.02688085287809372,0.7466578294024518,0.7466578294024518,0.5172748415922375,0.61,0.6246264357425934,0.996161012019745,0.6674121733302045,9.360238105180237,50
HGS,96,2000,0.002227568533271551,0.02938622049987316,0.4900269305526594,0.4900269305526594,0.35358997363257133,0.36,0.28665135619786447,1.1109813992936783,0.7215221895881185,10.103648644935939,50
UTP3,27,2000,0.0033096736297011375,0.03973737359046936,0.6242464870906766,0.6242464870906766,0.3338460369778538,0.58,0.5000076997765295,1.2108677542792887,0.7138826027905393,8.5226842974605,50
CENPC,116,2000,0.001603972865268588,0.026591354981064796,0.3965722772551036,0.3965722772551036,0.2416368831054753,0.29,0.22517204341107797,1.1253967828744071,0.718572608771865,9.816744025148667,50
RRP7A,40,2000,0.002442949451506138,0.033478282392024994,0.6129095591319933,0.6129095591319933,0.3362274583133762,0.54,0.5173016602768056,1.3195886270211452,0.7584303981046017,9.792103045598068,50
NELFA,82,2000,0.0036000660620629787,0.03553425148129463,0.18622886279440098,0.18622886279440098,0.10256237882249514,0.38,0.28340758213277195,1.1774498270805625,0.763975486023645,11.175493576957583,50
RRN3,38,2000,0.0030596975702792406,0.0369097925722599,0.5875465380605664,0.5875465380605664,0.35115986558325035,0.41,0.421039173651832,1.3322292243304048,0.7649901848197987,9.723246922251716,50
PSMA6,18,2000,0.0025475220754742622,0.03620590269565582,0.6540781941311308,0.6540781941311308,0.44309553160645554,0.54,0.5497820477957426,1.0374849341228627,0.6216022299026414,7.340092220179868,50
TBL3,70,2000,0.0019486270612105727,0.03045499511063099,0.6708997405557042,0.6708997405557042,0.3638939488917579,0.62,0.6226839234451889,1.205770301461381,0.7603938510044881,10.78982745926232,50
CWC22,28,2000,0.0037543720100075006,0.040871959179639816,0.44562237813191413,0.44562237813191413,0.3370055239203091,0.33,0.274713223695149,1.2504472829676507,0.7225723273753637,8.741157843956437,50
PWP2,51,2000,0.0023451410233974457,0.03209363669157028,0.7183221955157167,0.7183221955157167,0.3768548519632386,0.65,0.7162145630011518,1.2175477668117818,0.720458001894695,9.849393122332566,50
PRPF31,23,2000,0.004442382603883743,0.04495123773813248,0.6378312644474049,0.6378312644474049,0.5148988967559558,0.38,0.3480675246953066,1.2394862370287618,0.7001481830063869,8.180101376667281,50
EIF3G,52,2000,0.00343722733668983,0.036659225821495056,0.4437112790133153,0.4437112790133153,0.26538053085195945,0.35,0.3324624827396491,1.1607868987109056,0.7062846813065374,9.397517468632554,50
PGPEP1,51,2000,0.004278094042092562,0.04105949029326439,-0.05239625132776197,-0.05239625132776197,-0.04776856002274239,0.12,0.07547219363407509,1.315929764923749,0.7806038581295103,10.51937533464472,50
OPA1,53,2000,0.002769265789538622,0.03463378921151161,0.1754044303588313,0.1754044303588313,0.09458104823351186,0.2,0.12806187323922827,1.249209420481579,0.7857132864614662,11.101006810921458,50
EXOC7,32,2000,0.008771991357207298,0.060078997164964676,0.37214666412809183,0.37214666412809183,0.20848260286730408,0.33,0.28051736319238535,1.334327463207657,0.7326468025453626,8.165353163665431,50
BMS1,18,2000,0.008264298550784588,0.057190392166376114,0.03309572557349116,0.03309572557349116,0.005983772063494493,0.18,0.11683062492942083,1.1360819535643432,0.6697281416004742,7.588742980639592,50
