condition,n_test_cells,n_pred_cells,n_genes,wasserstein_1_pca50,mmd_pca50,energy_pca50
PSMD4,285,2000,5000,0.6611790252320418,0.2534229990606838,0.25099248514351724
SCAF1,158,2000,5000,0.7845029809903721,0.2413953336421338,0.2837070519093533
RNMT,106,2000,5000,0.9211017246924326,0.29820089496626684,0.35484708828027883
PPP4R2,162,2000,5000,0.6927741605470067,0.24429601644482435,0.25015252942607685
ARPC4,188,2000,5000,0.6666664769101736,0.23002355877539618,0.2245315559156118
DDOST,74,2000,5000,1.056490399230229,0.3283144033008663,0.431351254685985
MRPL32,62,2000,5000,1.005327207268888,0.30793805018078696,0.3996806870180555
RNF40,185,2000,5000,0.6787791243438412,0.23759804180935973,0.23892792711095137
HSD17B12,135,2000,5000,0.884005244759559,0.30286608221119127,0.38962661930719045
EXOSC10,77,2000,5000,1.0264228238343525,0.30688459982698035,0.4002146799248086
NOP10,124,2000,5000,0.8331125233229264,0.2801212026472088,0.3072989574772174
CPSF4,57,2000,5000,1.2877364354072498,0.3237007531332672,0.5239128447885192
OGFOD1,101,2000,5000,0.9138316697631831,0.31046468021487167,0.384875168043533
RPL18,229,2000,5000,0.6529688377257906,0.20159525389141547,0.20665572777582036
SPCS3,115,2000,5000,0.8293162543863549,0.29126475724632184,0.3224809611794736
MED8,94,2000,5000,1.07229316896874,0.29353162538244876,0.38752569741403337
WDR70,29,2000,5000,1.594771381374103,0.3389917474222135,0.6531279660847813
NRBP1,62,2000,5000,1.1161811390272816,0.28710460915869546,0.4076052746633297
PRELID1,122,2000,5000,0.8401091926992449,0.2876795620613103,0.31947980092094835
SNRNP48,179,2000,5000,0.7710946286390642,0.23047165503011702,0.2597739518794688
TAF6,111,2000,5000,0.936594730086874,0.29079544572506566,0.3596646479951618
TCP1,63,2000,5000,1.068224760615946,0.2990885291400926,0.410137799210186
ATP6AP1,114,2000,5000,0.8482622465627335,0.2734145785098866,0.31686996027016223
ISCU,32,2000,5000,1.4545164004107938,0.27083795930074894,0.5349835677997358
PAM16,43,2000,5000,1.3452027808307503,0.33180614828806576,0.5704432868741779
DDX52,106,2000,5000,0.8911682102343472,0.2783999992284371,0.3298484733517765
SIN3A,217,2000,5000,0.6538328280060095,0.2261422114257817,0.22958928886212354
NCAPH,64,2000,5000,1.014400510874158,0.2480437471015263,0.35657364390443497
PDCD2,59,2000,5000,1.1141217719233911,0.31800969963070624,0.4360590989907051
SPC25,181,2000,5000,1.0666548753030323,0.26082779532779593,0.3961331185823521
XRCC6,26,2000,5000,1.4436619474704733,0.32405678545858796,0.6111554576049609
WDTC1,107,2000,5000,0.9566269209426995,0.3051814374414331,0.38230838549262525
RFC4,58,2000,5000,0.9128083497125781,0.24035498385824852,0.30578236432730704
CNIH4,65,2000,5000,1.123003566854922,0.3373281545851831,0.4535035227382081
HAUS5,153,2000,5000,0.7687097995721485,0.22254016122909118,0.274079056530453
PRPF3,129,2000,5000,0.9394149659831252,0.27237722529766695,0.36772756022362185
SRP68,158,2000,5000,0.8010714773446661,0.2687006446655706,0.30910073599209975
NDUFA8,85,2000,5000,0.9215758650975551,0.2951486610146239,0.3530958560593129
PET117,80,2000,5000,0.9434997972277668,0.28709440613456594,0.365756215193403
VPS72,95,2000,5000,0.8868869598091762,0.30121009198773746,0.36284954027709526
UQCRB,93,2000,5000,0.8675525865497636,0.2892341846671511,0.32995655206662133
RBM19,37,2000,5000,1.4102422895527826,0.3029221584429604,0.5738436782846404
RPS5,127,2000,5000,0.9175072590510517,0.2873836897192707,0.39554522227385613
SDC1,170,2000,5000,0.717293140101059,0.2531662785391891,0.2751894427990039
MTPAP,86,2000,5000,1.1193407525039876,0.333812020825311,0.5612266141937463
ARIH1,57,2000,5000,1.1104498681168717,0.29108862343348807,0.4261379541268556
DDX41,259,2000,5000,0.7294375768519187,0.22344681787051335,0.3094693112870329
HSCB,85,2000,5000,0.9385918835797838,0.3164299381977528,0.3719935740067786
HNRNPU,73,2000,5000,0.9565905230779918,0.2796189792350024,0.3516261240563967
DAD1,71,2000,5000,1.0283564092260382,0.32678499019116225,0.43257408404360526
MRPS18A,108,2000,5000,0.8271960617012403,0.2927717852960616,0.32336106456468494
POLD2,63,2000,5000,0.896596246600636,0.24828554651803159,0.3140288980820152
HGS,96,2000,5000,0.9938165179969836,0.29496155236597876,0.3963730087333046
UTP3,27,2000,5000,1.5804082194048794,0.2961328648584614,0.60269119190329
CENPC,116,2000,5000,0.9912409212755723,0.2796873155381114,0.35851192296390055
RRP7A,40,2000,5000,1.3112404330686565,0.2717277580090318,0.4659423992439552
NELFA,82,2000,5000,1.0675493017204187,0.33003803036958784,0.45347500200868696
RRN3,38,2000,5000,1.363522444863674,0.2862250729046637,0.5103987635506189
PSMA6,18,2000,5000,1.9063346200991007,0.2876691013045885,0.7969740278200421
TBL3,70,2000,5000,1.076639992069003,0.30342309326126465,0.4029777840349847
CWC22,28,2000,5000,1.5605424240842145,0.2613635933671829,0.5933490517569869
PWP2,51,2000,5000,1.0561102195743752,0.23774898446184045,0.35666168488350797
PRPF31,23,2000,5000,1.8896885987257372,0.35777266658153584,0.8012613389973698
EIF3G,52,2000,5000,1.0556129735634954,0.25783503733053026,0.40482470652999275
PGPEP1,51,2000,5000,1.1038380089751108,0.2406786802184819,0.3773612639632513
OPA1,53,2000,5000,1.0975559225757783,0.3047859058220034,0.4259215010524703
EXOC7,32,2000,5000,1.4905169851194704,0.2832159872138766,0.5524080389102181
BMS1,18,2000,5000,2.0499375217686997,0.367861072013146,0.922640719748048
