condition,n_test_cells,n_pred_cells,n_genes,wasserstein_1_pca50,mmd_pca50,energy_pca50
VPS29+ctrl,146,2000,5000,1.0157311255250077,0.3009525653515027,0.2773282849788666
CWC15+ctrl,144,2000,5000,1.0942785687504026,0.3070479806494387,0.32290213704109194
CHMP6+ctrl,620,2000,5000,0.7529045796629882,0.3054030148691736,0.23330511629581452
RBX1+ctrl,41,2000,5000,1.422961930216222,0.29754080998308696,0.34648335352540016
BRIX1+ctrl,95,2000,5000,1.2436128463941187,0.30565502759948066,0.31145681619644167
PTCD1+ctrl,246,2000,5000,0.8177194377940481,0.2984429136039855,0.22836554646492005
HIRA+ctrl,228,2000,5000,0.8121713496208715,0.30190331567695844,0.22020964145660402
POP4+ctrl,116,2000,5000,1.0939274059178243,0.3069693416958416,0.31086995601654055
DYNC1H1+ctrl,217,2000,5000,0.9945369066361525,0.29523836838264866,0.2528061389923096
POLR3B+ctrl,109,2000,5000,1.1085140608292106,0.30408610456816093,0.2926485359668732
DNAJC8+ctrl,260,2000,5000,0.8227910289028659,0.30204128308332395,0.22618432998657226
QARS+ctrl,376,2000,5000,0.8714137443593961,0.3015473559246965,0.2687467461824417
WBP11+ctrl,205,2000,5000,0.9681500942558051,0.2996339769457811,0.25836225748062136
MCM10+ctrl,190,2000,5000,0.9126034052091602,0.3006834518718174,0.2506526041030884
PSMD1+ctrl,87,2000,5000,1.2588262562535102,0.3051132950752091,0.3351029360294342
MED20+ctrl,78,2000,5000,1.4609579270490662,0.3007510380579831,0.39914359331130983
DERL2+ctrl,122,2000,5000,1.1361668338342645,0.30018258449990953,0.2935051965713501
VPS54+ctrl,306,2000,5000,0.7769451822049526,0.29237042541468994,0.20236320912837982
WDR12+ctrl,174,2000,5000,0.9171512637377299,0.3065169314543434,0.25671628236770627
OXA1L+ctrl,305,2000,5000,0.8171400567130109,0.303917329890041,0.23940418362617494
SART3+ctrl,142,2000,5000,0.9987463683869794,0.30225053963625026,0.27668701171875
TEX10+ctrl,153,2000,5000,0.944135135107132,0.3026848005999798,0.2605931258201599
GTF2E1+ctrl,176,2000,5000,0.9422937982724133,0.29674154467800984,0.2503810501098633
DDX54+ctrl,68,2000,5000,1.1790165307066018,0.2961824617180228,0.3074994659423828
E4F1+ctrl,130,2000,5000,1.0341997713630016,0.3049921518476551,0.2816777980327606
RIOK1+ctrl,290,2000,5000,0.8468678855186265,0.30895556417572434,0.2511205363273621
EBNA1BP2+ctrl,68,2000,5000,1.1746652181840993,0.298193627126826,0.308381667137146
EIF5A+ctrl,100,2000,5000,1.1295117391586305,0.2979435106745945,0.2966951787471771
SF3B2+ctrl,197,2000,5000,1.1362742369517989,0.3011158738008672,0.3336805236339569
ACTR8+ctrl,242,2000,5000,0.8697976376016215,0.3029096327253086,0.2461879801750183
EXOSC2+ctrl,209,2000,5000,1.0652482455045555,0.3082603357957981,0.3309883964061737
ALG13+ctrl,167,2000,5000,0.9266088187672242,0.29987411268321634,0.2468960165977478
CPSF3+ctrl,575,2000,5000,0.7287392972187827,0.3035732119899021,0.22662654995918274
RBM42+ctrl,68,2000,5000,1.263746319538092,0.3020054959275139,0.35070223808288575
