condition,n_test_cells,n_pred_cells,n_genes,wasserstein_1_pca50,mmd_pca50,energy_pca50
CDC40+ctrl,84,2000,5000,1.2232855090427968,0.29880223851164117,0.3135234129428863
PPP1R11+ctrl,69,2000,5000,1.1754822343771438,0.3049633272468899,0.30792861342430117
SF3B3+ctrl,215,2000,5000,1.0694078181983775,0.29515420413480276,0.2903509628772736
MRPL54+ctrl,112,2000,5000,1.0442966087145864,0.3012033774754549,0.2729823160171509
WDHD1+ctrl,175,2000,5000,0.8742240023110592,0.3059152739385308,0.23796183705329896
FCF1+ctrl,225,2000,5000,0.929042552585072,0.3115322961142093,0.2786229991912842
LSM4+ctrl,68,2000,5000,1.2425322095151334,0.3026052944869803,0.35311169862747194
IGBP1+ctrl,245,2000,5000,0.9276343238753629,0.296860160801924,0.24429440021514892
SNRNP27+ctrl,42,2000,5000,1.4261652851870996,0.28771315797398217,0.34930262187632116
GFM1+ctrl,230,2000,5000,0.8326451791100528,0.30115230477267857,0.2343288791179657
POLR2E+ctrl,93,2000,5000,1.2058528246730562,0.3054574466818809,0.313864232301712
SNRPD1+ctrl,113,2000,5000,1.2831206450954213,0.3088711535526675,0.38654754757881166
RFC3+ctrl,211,2000,5000,0.8255524476320966,0.30183981799870324,0.22746589064598083
MRPS26+ctrl,111,2000,5000,1.033976267305379,0.3014168475286601,0.27623495817184446
RCC1+ctrl,162,2000,5000,0.9568376084981648,0.30086929655291256,0.25468642592430113
NEDD1+ctrl,134,2000,5000,0.9771818938291174,0.30511730252886354,0.2558075261116028
DDX5+ctrl,130,2000,5000,0.9814603316836918,0.31053375676202494,0.26886626839637756
EIF2S1+ctrl,208,2000,5000,1.1316045844008644,0.3154693875099429,0.3697871148586273
CUL1+ctrl,181,2000,5000,0.9062995928486819,0.29908374187620607,0.24176599144935607
KRI1+ctrl,51,2000,5000,1.2756434589244572,0.3161659298348551,0.3384060060977936
ZNF335+ctrl,140,2000,5000,0.978673120414572,0.3013470031358771,0.2606938064098358
GPKOW+ctrl,105,2000,5000,1.122872160164728,0.30575120052401716,0.3039869511127472
POLR2F+ctrl,209,2000,5000,1.0476047780895918,0.2990645767351181,0.28056580424308775
USP36+ctrl,151,2000,5000,0.9625047594666579,0.29815041851992297,0.26213351130485535
NARS+ctrl,149,2000,5000,1.0721835008336094,0.3008535566315949,0.3020209503173828
MRPL3+ctrl,146,2000,5000,0.9674892562875295,0.3017696242968966,0.2582383716106415
RPL8+ctrl,290,2000,5000,0.8909174883085593,0.30333688866341296,0.2621602386236191
FASTKD5+ctrl,182,2000,5000,0.8967117360361165,0.30539625088549704,0.248889456987381
RNGTT+ctrl,110,2000,5000,1.0497625183480028,0.29821879175689875,0.27241697192192077
POLR3D+ctrl,108,2000,5000,1.1337034267090538,0.29845104642993275,0.29585578322410583
MED31+ctrl,35,2000,5000,1.6341093536935938,0.30576203459840157,0.432956758667441
CSTF1+ctrl,129,2000,5000,1.1147534422460916,0.294466370389526,0.29082844257354734
TSR1+ctrl,109,2000,5000,1.1348985689806692,0.3033032269218807,0.3058859968185425
MRPL4+ctrl,109,2000,5000,1.0427686922426478,0.30364209913467866,0.27849289774894714
