condition,n_test_cells,n_pred_cells,n_genes,wasserstein_1_pca50,mmd_pca50,energy_pca50
HAUS5+ctrl,153,2000,5000,0.9792769862701691,0.29576097435691373,0.2491055679321289
PRPF3+ctrl,129,2000,5000,1.1686575269407427,0.301304366853522,0.3249252736568451
SRP68+ctrl,158,2000,5000,1.0067328634077706,0.3023288321297432,0.2730069720745087
NDUFA8+ctrl,85,2000,5000,1.1238669092054754,0.2986476799290482,0.29824156045913697
PET117+ctrl,80,2000,5000,1.154337544536218,0.3011314519552341,0.30545382380485536
VPS72+ctrl,95,2000,5000,1.107342109997806,0.30914758003656617,0.32334683179855345
UQCRB+ctrl,93,2000,5000,1.0885903383342808,0.3065965181759671,0.29522850036621096
RBM19+ctrl,37,2000,5000,1.6291045047449053,0.300955712149262,0.4231480227576362
RPS5+ctrl,127,2000,5000,1.13280631091651,0.31025955209086253,0.33280974745750425
SDC1+ctrl,170,2000,5000,0.9038136380271,0.29954086798772833,0.24168023705482483
MTPAP+ctrl,86,2000,5000,1.3208458760276784,0.3133838050594821,0.41268972992897035
ARIH1+ctrl,57,2000,5000,1.3270150005418742,0.29695358710034375,0.3406716811656952
DDX41+ctrl,259,2000,5000,0.9550889454397254,0.30272953475863945,0.2900142002105713
HSCB+ctrl,85,2000,5000,1.1495380421710366,0.306080724754148,0.31415038943290713
HNRNPU+ctrl,73,2000,5000,1.1691398929773944,0.29925045094101366,0.30462865233421327
DAD1+ctrl,71,2000,5000,1.2113008205025968,0.3058441885494423,0.32768720388412476
MRPS18A+ctrl,108,2000,5000,1.0284581865635873,0.29890463937489764,0.27340285301208495
POLD2+ctrl,63,2000,5000,1.101824512763156,0.30539546928090094,0.27893868684768675
HGS+ctrl,96,2000,5000,1.1994433278668053,0.2982572280886182,0.3118534648418427
UTP3+ctrl,27,2000,5000,1.8287889151661487,0.30690214022956797,0.4679455115244939
CENPC+ctrl,116,2000,5000,1.2155965701853535,0.30076926317966696,0.31128049492835996
RRP7A+ctrl,40,2000,5000,1.5479942425703392,0.2812226383266104,0.38311835130055744
NELFA+ctrl,82,2000,5000,1.2761224819965118,0.302037483656232,0.3548296999931335
RRN3+ctrl,38,2000,5000,1.5983135750382118,0.28594319242179206,0.40580014280370763
PSMA6+ctrl,18,2000,5000,2.1626421261116184,0.2677296387258529,0.5628890745780047
TBL3+ctrl,70,2000,5000,1.3106776689269715,0.2968324711993891,0.3462290608882904
CWC22+ctrl,28,2000,5000,1.7693547581238722,0.28619353087718397,0.42104376907701846
PWP2+ctrl,51,2000,5000,1.2757572020298127,0.30292612314526834,0.3154289001226425
PRPF31+ctrl,23,2000,5000,2.096972932531075,0.29396599930827866,0.5432585965503346
EIF3G+ctrl,52,2000,5000,1.2634505188758842,0.30008050907070205,0.3356988090276718
PGPEP1+ctrl,51,2000,5000,1.320938789057089,0.30120739091854426,0.3161130976676941
OPA1+ctrl,53,2000,5000,1.310623870139133,0.3089554495980411,0.34709858179092407
EXOC7+ctrl,32,2000,5000,1.6995561202807772,0.2968584779239006,0.4129264893070344
BMS1+ctrl,18,2000,5000,2.2127179264097045,0.262694568123234,0.568373532856212
