model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
Scouter_GenePTv1_official40_fixed2000,WBP11,205,2000,0.08611811825579649,0.1400227038844367,0.08611811825579649,0.4206666050851345,0.04231551341388841,0.10059156561621749
Scouter_GenePTv1_official40_fixed2000,MCM10,190,2000,0.09550410142864875,0.1545666174168695,0.09552320606986273,0.3967743424931168,0.0419522782502207,0.10573334185189927
Scouter_GenePTv1_official40_fixed2000,PSMD1,87,2000,0.09910960303816041,0.21412083186472614,0.09910960303816041,0.42615238853394993,0.04997928107582034,0.11728029983583135
Scouter_GenePTv1_official40_fixed2000,MED20,78,2000,0.08270718460521943,0.21434376300821306,0.08274028071750644,0.46188500939279786,0.04726551986391191,0.10233178795460393
Scouter_GenePTv1_official40_fixed2000,DERL2,122,2000,0.08197213499904762,0.13321980885193793,0.08198853270558874,0.41740469678282743,0.041552237265418526,0.09954903859538375
Scouter_GenePTv1_official40_fixed2000,VPS54,306,2000,0.09603525612491087,0.1743893255866559,0.09605446701831452,0.40096455988809465,0.04374557321435191,0.10910084456230354
Scouter_GenePTv1_official40_fixed2000,WDR12,174,2000,0.09320190307888156,0.17576082257798725,0.09320190307888156,0.39230426472738406,0.04204857203319204,0.10718356832183894
Scouter_GenePTv1_official40_fixed2000,OXA1L,305,2000,0.08528403214993206,0.18718611076340586,0.08528403214993206,0.40323427418053165,0.0412054193642363,0.10218729155923721
Scouter_GenePTv1_official40_fixed2000,SART3,142,2000,0.09048868264698572,0.16805275281956672,0.09048868264698572,0.3804519703149796,0.04387203485583886,0.11531556444920278
Scouter_GenePTv1_official40_fixed2000,TEX10,153,2000,0.09355302501770993,0.18292925856180875,0.09355302501770993,0.38262425104796904,0.04100121844170616,0.10715791604381797
Scouter_GenePTv1_official40_fixed2000,GTF2E1,176,2000,0.08790384136680911,0.17477386089113942,0.08790384136680911,0.4152714418709278,0.04268100715698675,0.10277857282193481
Scouter_GenePTv1_official40_fixed2000,DDX54,68,2000,0.09720859808215773,0.1834533534286868,0.09720859808215773,0.3821444989299775,0.04184392739478267,0.10949765446570886
Scouter_GenePTv1_official40_fixed2000,E4F1,130,2000,0.08698203718480002,0.14675103941226456,0.08698203718480002,0.3900539192762972,0.04386998544035713,0.1124715895613541
Scouter_GenePTv1_official40_fixed2000,RIOK1,290,2000,0.08653364428129057,0.19625729298050704,0.08653364428129057,0.42161439740747225,0.041754138602265164,0.09903394634688463
Scouter_GenePTv1_official40_fixed2000,EBNA1BP2,68,2000,0.10009938570839264,0.18851444674121662,0.10009938570839264,0.37901055185675625,0.04259303568677512,0.11237954815325908
Scouter_GenePTv1_official40_fixed2000,EIF5A,100,2000,0.09200917497731192,0.14744655890566977,0.09200917497731192,0.3910980868925156,0.04284207906660159,0.10954305174841023
Scouter_GenePTv1_official40_fixed2000,SF3B2,197,2000,0.08080023698621032,0.14343873239956348,0.08080023698621032,0.426313973632455,0.04426036534726621,0.1038210498518977
Scouter_GenePTv1_official40_fixed2000,ACTR8,242,2000,0.08349293267845335,0.150231302993672,0.08349293267845335,0.41060787721782926,0.041531461034726824,0.10114628171449178
Scouter_GenePTv1_official40_fixed2000,EXOSC2,209,2000,0.08508029397391614,0.14253087097183803,0.08508029397391614,0.45603166636049763,0.0449817491421802,0.09863733480351851
