rank,gene,mean_delta_vs_control,q10_delta_vs_control,q90_delta_vs_control,min_delta_vs_control,max_delta_vs_control,abs_mean_delta_rank_value
213,NUDT1,-0.2994047771590697,-0.6377634114643006,0.30559026533165884,-0.6377634114643006,1.006314962444696,0.2994047771590697
214,RESF1,-0.29785899553056094,-0.5808298147549943,0.33156102529856407,-0.5808298147549943,1.3631114207873032,0.29785899553056094
215,HSPD1,-0.29773967743335045,-1.2921570370385402,0.6092940976431612,-2.35183299281094,0.9393769433310277,0.29773967743335045
216,HNRNPH3,-0.29773276071559673,-1.091984895647493,0.37417568784860084,-1.091984895647493,0.9217706642737717,0.29773276071559673
217,SRRM1,-0.2977179943215871,-1.1360332325875158,0.2701463147223597,-1.1360332325875158,0.7841307564795619,0.2977179943215871
218,NCAPG,-0.2977069459163315,-0.569878051973205,0.437689759039063,-0.569878051973205,1.1460536020032355,0.2977069459163315
219,HAT1,-0.2977009805066996,-0.6419314509441489,0.33617703856924824,-0.6419314509441489,1.0961590641925698,0.2977009805066996
220,RBBP4,-0.29767893017836655,-0.91208299222264,0.47843996462550437,-0.91208299222264,1.1037377494308025,0.29767893017836655
221,LUC7L2,-0.2971898371747296,-0.8269638026044482,0.39804447052024655,-0.8269638026044482,1.3757313286974315,0.2971898371747296
222,RPS18,0.2957893270926579,-0.03350389724823008,0.6237325834646604,-0.4769224954232789,1.1000652479544066,0.2957893270926579
223,PRMT1,-0.29553546751404425,-1.3634249675255632,0.3937676441687726,-1.3634249675255632,1.5228877556342268,0.29553546751404425
224,ABCE1,-0.294535579460224,-0.9484112301716536,0.3818259438624648,-0.9484112301716536,1.0345684250941545,0.294535579460224
225,RBMX,-0.2935423319282359,-1.0332343482551152,0.5026213264885369,-1.0332343482551152,1.1976342297020381,0.2935423319282359
226,SNHG8,0.2932974627808834,-0.8298828610390154,1.091588639357713,-0.8298828610390154,2.057260035613206,0.2932974627808834
227,CENPH,-0.2930894959244812,-0.4347202102075009,0.2315175016989322,-0.4347202102075009,0.610789485799274,0.2930894959244812
228,ZNRF1,-0.2921992641715297,-0.6018294601464476,0.2397504301047121,-0.6018294601464476,0.7704184741949831,0.2921992641715297
229,PSMB2,-0.2921129062082676,-1.0090040693714688,0.5353997458980015,-1.5486666927769253,1.0078323115870884,0.2921129062082676
230,RRBP1,0.2916932866619178,-0.7757477255300074,1.1875611333414526,-0.7757477255300074,1.7892184762522192,0.2916932866619178
231,MYBL2,-0.2904794377465532,-0.5434224028080857,0.470764623215779,-0.5434224028080857,0.9024841170817458,0.2904794377465532
232,SNHG19,0.2902804501478237,-0.25135461178286145,1.1320984950973265,-0.25135461178286145,2.4190922609283203,0.2902804501478237
233,BAZ1B,-0.2901742140958456,-0.9393990635799597,0.33560088873632443,-0.9393990635799597,1.0274046063495446,0.2901742140958456
234,SLBP,-0.2900429381523471,-0.8306441495142478,0.4622491171636086,-0.8306441495142478,1.3796644022740823,0.2900429381523471
235,EMG1,-0.28979227499817245,-0.6237479951134225,0.32413854339213155,-0.6237479951134225,0.8747667763480643,0.28979227499817245
236,MYL6,0.28940023048609753,-0.6332192161341028,1.2429003736715,-2.247990415360482,1.69354791853234,0.28940023048609753
237,CENPN,-0.2890961851534931,-0.4260635946400166,0.16156143206286425,-0.4260635946400166,0.6823777582042216,0.2890961851534931
238,FAM210B,0.28885255495555645,-0.2704824103406071,0.9619591341921686,-0.2704824103406071,1.731053005308807,0.28885255495555645
239,HNRNPA0,-0.28860942389206923,-0.9289892556174085,0.34198697786495225,-0.9289892556174085,1.5623354075448228,0.28860942389206923
240,CHML,0.28859047128377674,-0.3882708392808085,0.9979424394896381,-0.3882708392808085,1.6642930664351339,0.28859047128377674
241,P4HB,0.28833582723222567,-0.547182020575824,1.1806774764944885,-1.0873534053872254,1.8087664276053284,0.28833582723222567
242,CCT6A,-0.28821291354263046,-1.0004598290188536,0.29919231827423687,-1.8154906422360166,0.840425094916083,0.28821291354263046
243,LSM4,-0.2870097089706618,-0.9346435231072348,0.3564749675887184,-1.4238706153733176,0.9429251629012185,0.2870097089706618
244,HDAC1,-0.28650373082530306,-0.8765957777651275,0.46258717130103455,-0.8765957777651275,1.067015844091562,0.28650373082530306
245,IL6ST,0.2858733765364221,-0.32683758162343457,1.0823890743366484,-0.32683758162343457,1.8034884510151152,0.2858733765364221
246,DDX46,-0.28532530174022885,-1.138982380618237,0.36825481535039084,-1.138982380618237,0.8414805281265749,0.28532530174022885
247,H3F3A,-0.28527937838787937,-0.9382181210679509,0.408912463648846,-2.633581261174152,0.933839221461346,0.28527937838787937
248,CDCA7,-0.28498048544464216,-0.4890164955664789,0.3206710115860784,-0.4890164955664789,1.090849913735279,0.28498048544464216
249,CENPM,-0.28492897396981165,-0.5069633331216875,0.24191043711528146,-0.5069633331216875,0.8199302349172529,0.28492897396981165
250,BID,-0.28463343709857497,-0.6760629855125827,0.2746899165183621,-0.6760629855125827,0.9276396788627225,0.28463343709857497
251,MTHFD2L,0.28400957028525115,-0.2409730444287152,0.9126469602252153,-0.2409730444287152,1.6100369205142169,0.28400957028525115
252,ODC1,-0.28379768269108097,-1.051477754646055,0.4713303560679037,-1.5318455224568766,1.1663258547251303,0.28379768269108097
253,EIF5A,-0.2836111124896518,-0.8240694442844538,0.2000498851680608,-2.262394134149566,0.758811291112885,0.2836111124896518
254,LEPROT,0.2835555423177925,-0.4240725298583713,0.9383741359054837,-0.4240725298583713,1.4510795811950956,0.2835555423177925
255,VRK1,-0.2832295386457526,-0.46867960518984353,0.2661910431942507,-0.46867960518984353,0.8350814002117678,0.2832295386457526
256,CUEDC2,-0.2832240398269293,-0.5581097462134511,0.2879737994713633,-0.5581097462134511,1.0455929181618542,0.2832240398269293
257,PCM1,-0.28311981096275485,-0.9172852745762154,0.3617049941310599,-0.9172852745762154,1.2453045138606742,0.28311981096275485
258,MCM6,-0.28277273471956427,-0.5205666466310884,0.33835225862709,-0.5205666466310884,1.0419941501065826,0.28277273471956427
259,GINS2,-0.2826686722555647,-0.5524549542309056,0.35689118520009405,-0.5524549542309056,1.3009823502658595,0.2826686722555647
260,CTCF,-0.28240821308770475,-0.6454725121148287,0.3390735889784635,-0.6454725121148287,0.9796685124747099,0.28240821308770475
261,RBX1,-0.2818875523060415,-1.2763629224886157,0.32748298376901364,-1.2763629224886157,0.7059867116819165,0.2818875523060415
262,KIF20B,-0.2816376272956341,-0.6302990635277956,0.48199267784335914,-0.6302990635277956,1.5206506530401975,0.2816376272956341
263,NOLC1,-0.2815829597592756,-0.904238010799308,0.3678833232766196,-0.904238010799308,0.8482511983758019,0.2815829597592756
264,CLPP,-0.28136454191493543,-0.7312801042583792,0.30780895557133237,-0.7312801042583792,0.9171362956973703,0.28136454191493543
265,HES4,-0.28134388576870245,-0.5296363348950528,0.3068460707674837,-0.5296363348950528,1.1644154076586581,0.28134388576870245
266,SNHG3,0.2811032240961079,-0.7896794140015497,1.1439152658309082,-0.7896794140015497,2.0465508640135868,0.2811032240961079
267,NUDC,-0.2809838841120892,-1.0193490408822279,0.3631859875754135,-1.541015424625514,0.9691147423819322,0.2809838841120892
268,BRCA1,-0.2805374820779081,-0.5296456536566574,0.3762361446107068,-0.5296456536566574,1.248392490454976,0.2805374820779081
269,ABRACL,-0.2803415382720591,-0.7904195188089195,0.3880372644857581,-0.7904195188089195,0.9636088015035805,0.2803415382720591
270,SNRPE,-0.28014911972782686,-1.0087561306849333,0.4695176186665682,-1.5623130736246915,1.27669168139545,0.28014911972782686
271,MRPL21,-0.27976436156843987,-0.8197502757254862,0.3541174982842184,-0.8197502757254862,0.8286661242302633,0.27976436156843987
272,BUB1,-0.27915670201465465,-0.5110551625880172,0.37129900153551765,-0.5110551625880172,1.3036013334599565,0.27915670201465465
273,MZT1,-0.2789847700905731,-0.7140934441839311,0.43924584643496534,-0.7140934441839311,1.0862064387048629,0.2789847700905731
274,PSMA4,-0.27896819709229237,-0.9615742407998833,0.5126737750807013,-1.4504053913316521,0.9785728133955207,0.27896819709229237
275,ZNF580,0.2788685042791371,-0.41674118303299923,0.8749642822837732,-0.41674118303299923,1.5546236727332972,0.2788685042791371
276,FDXR,0.2781138358159767,-0.28591295037326814,1.4183449670309065,-0.28591295037326814,2.8678687020772933,0.2781138358159767
277,MXRA7,0.27781784170764046,-0.3584924166361278,1.1004672820409351,-0.3584924166361278,2.626408057912212,0.27781784170764046
278,SMARCA5,-0.2775583125366575,-1.0752225579885815,0.38105688670593757,-1.0752225579885815,1.3871394930215504,0.2775583125366575
279,NUF2,-0.2772235910218691,-0.4191932278278762,0.27687403386798554,-0.4191932278278762,1.113028208672673,0.2772235910218691
280,MICOS10,-0.27717960789572366,-0.9168209003805582,0.3485412312150533,-1.36306887143845,0.9270278883576926,0.27717960789572366
281,RBM3,0.27670749790477095,-0.34740517642874535,0.8154577204905051,-1.1753444483556252,1.2461943814478416,0.27670749790477095
282,LSM2,-0.2754343151532386,-1.0689544170870415,0.4177542239652045,-1.0689544170870415,1.201164773129023,0.2754343151532386
283,FTSJ3,-0.27515467210186795,-0.41923043922390746,0.18605057998690797,-0.41923043922390746,0.9781148652652283,0.27515467210186795
284,APRT,-0.27509208790734674,-0.9118381667720028,0.31074692720306407,-1.6651197720156856,1.0447167109860234,0.27509208790734674
285,FAM200B,0.27496393979122197,-0.2907255308397973,1.1003155572644507,-0.2907255308397973,1.6325378997556006,0.27496393979122197
286,CCT7,-0.2746329928669709,-0.9957771651558107,0.33583298398931544,-1.4201207570842929,1.1819903440662198,0.2746329928669709
287,NSD2,-0.27414130065068626,-0.49115560061551444,0.24398236267946835,-0.49115560061551444,0.800804877213465,0.27414130065068626
288,NDUFV1,-0.2735729915248553,-0.7850308093648144,0.4271637764353564,-0.7850308093648144,1.1979488459009937,0.2735729915248553
289,FTH1,0.27312144542803424,-0.3243646814192175,0.923596601310885,-1.0262304975355505,1.5965693758165003,0.27312144542803424
290,SRSF4,-0.2730281628024434,-0.9413147946929287,0.5652084806824375,-0.9413147946929287,1.207337758865421,0.2730281628024434
291,PGP,-0.2723816445351502,-0.7183182645776971,0.43378153553216614,-0.7183182645776971,1.0292863439580695,0.2723816445351502
292,PTGES3,-0.27185161470528746,-1.022967035619293,0.4500823427757875,-1.9299202035346372,0.9960863520226138,0.27185161470528746
293,ZMAT3,0.2710875766602457,-0.23774695550343034,1.0152514442310665,-0.23774695550343034,1.7928993686542845,0.2710875766602457
294,NDUFB8,-0.2691200356847263,-1.191752670420916,0.32318141637870546,-1.191752670420916,1.1782078760726142,0.2691200356847263
295,SRRM2,-0.2690053189354184,-0.8843461924283789,0.34074385826894765,-1.4522880488126562,0.9362660474092677,0.2690053189354184
296,IARS,-0.26866182005777306,-0.841988269332404,0.3118771634068538,-0.841988269332404,1.1283133587803889,0.26866182005777306
297,ACADM,-0.26856530840342857,-0.5829802993547561,0.2613865610349533,-0.5829802993547561,1.0610980745542404,0.26856530840342857
298,PNRC1,0.2677849209537354,-0.2190936784993928,1.0750613946665006,-0.2190936784993928,1.767172100042172,0.2677849209537354
299,GLS,-0.26738038053369834,-0.49975179210029375,0.25797780975975265,-0.49975179210029375,1.2383387230364251,0.26738038053369834
300,MRPL18,-0.2673536581011321,-0.9073419608034029,0.3302870713316067,-0.9073419608034029,1.0083637200437652,0.2673536581011321
