condition,n_test_cells,n_pred_cells,n_genes,wasserstein_1_pca50,mmd_pca50,energy_pca50
PSMD4+ctrl,285,2000,5000,0.8933337594354362,0.3079217527355487,0.2629626727104187
SCAF1+ctrl,158,2000,5000,1.0012589693052953,0.29991496308524346,0.2621153557300568
RNMT+ctrl,106,2000,5000,1.1372218287539368,0.2983254012221279,0.3098200941085815
PPP4R2+ctrl,162,2000,5000,0.8989649500067773,0.30261777447464516,0.2359735870361328
ARPC4+ctrl,188,2000,5000,0.8959591923558966,0.29954737039667517,0.2394961929321289
DDOST+ctrl,74,2000,5000,1.258001622743401,0.29748290800686594,0.34218014001846314
MRPL32+ctrl,62,2000,5000,1.206093739959141,0.2961710039167207,0.3205240154266357
RNF40+ctrl,185,2000,5000,0.9118459942342863,0.3056639601459439,0.24859123110771178
HSD17B12+ctrl,135,2000,5000,1.0517929823576575,0.30223129717324837,0.2830825102329254
EXOSC10+ctrl,77,2000,5000,1.2516239099257758,0.30128662957793567,0.3348052179813385
NOP10+ctrl,124,2000,5000,1.0565441848719193,0.3011393710599026,0.2938133764266968
CPSF4+ctrl,57,2000,5000,1.487923996077295,0.29862478104567336,0.38724539160728455
OGFOD1+ctrl,101,2000,5000,1.1116823364137718,0.3050557262389557,0.31001886606216433
RPL18+ctrl,229,2000,5000,0.9396316821383531,0.3054501331991654,0.27715312600135805
SPCS3+ctrl,115,2000,5000,1.0442857709144768,0.305097680924128,0.28530354499816896
MED8+ctrl,94,2000,5000,1.297377867433936,0.299921173672239,0.3363645577430725
WDR70+ctrl,29,2000,5000,1.8317529484904895,0.2924529696349815,0.47944314564977375
NRBP1+ctrl,62,2000,5000,1.3305887738290811,0.2838873666738924,0.3315912652015686
PRELID1+ctrl,122,2000,5000,1.0514002782341523,0.3011004178290446,0.2809021747112274
SNRNP48+ctrl,179,2000,5000,1.008037482946279,0.3022724846247604,0.26479534029960633
TAF6+ctrl,111,2000,5000,1.1718630487498667,0.30424382555808405,0.3234185349941254
TCP1+ctrl,63,2000,5000,1.2858220529130528,0.30449724410397117,0.336186488866806
ATP6AP1+ctrl,114,2000,5000,1.0635731303946754,0.29678227890631736,0.2824965083599091
ISCU+ctrl,32,2000,5000,1.6707418073239106,0.2763322709942623,0.398529419975896
PAM16+ctrl,43,2000,5000,1.5547215468688544,0.3061302145291071,0.42116704725083853
DDX52+ctrl,106,2000,5000,1.1186261663898684,0.31065929748718984,0.30348658442497256
SIN3A+ctrl,217,2000,5000,0.8700105664652475,0.295969082372409,0.23080468893051148
NCAPH+ctrl,64,2000,5000,1.231472074507037,0.2936036486739823,0.301768536567688
PDCD2+ctrl,59,2000,5000,1.333946319618341,0.2992274364706299,0.35468883156776426
SPC25+ctrl,181,2000,5000,1.3213588619792003,0.29855632445879754,0.34641693711280824
XRCC6+ctrl,26,2000,5000,1.6653720551958449,0.2784801270068227,0.45198978662490846
WDTC1+ctrl,107,2000,5000,1.1684118102275043,0.3039641584711962,0.3162539541721344
RFC4+ctrl,58,2000,5000,1.1358267963896025,0.29726767645161684,0.2861170792579651
CNIH4+ctrl,65,2000,5000,1.3234548988502761,0.302206243536578,0.3554012084007263
