condition,n_test_cells,n_pred_cells,mse,mae,pcc_delta,pearson_delta,spearman_delta,topk_de_overlap,auprc,wasserstein,e_distance,kl_divergence,distribution_n_components
SLU7,195,2000,0.005402216222137213,0.045288391411304474,0.8205527067184448,0.8205527067184448,0.7438908658091947,0.53,0.5549514915446172,1.0533666294737138,0.681823437020123,12.897359233823003,50
POLA1,195,2000,0.00028634819318540394,0.011842485517263412,0.9210458397865295,0.9210458397865295,0.7660824042136821,0.8,0.8901325680274844,0.8245714849427002,0.6160614289572898,12.759981287424983,50
GFER,198,2000,0.00041914350003935397,0.0130868349224329,0.7447800040245056,0.7447800040245056,0.5425559441293872,0.59,0.6208707111609107,0.7836477739062387,0.6043100901456333,12.992216619261951,50
C1QBP,189,2000,0.000877169135492295,0.015681646764278412,0.5409342050552368,0.5409342050552368,0.3815038717379353,0.45,0.4274127127483103,0.8556546069571531,0.6440828057820716,13.273478467122564,50
SNRNP200,92,2000,0.0018960069864988327,0.028109930455684662,0.9086664915084839,0.9086664915084839,0.8274077746720268,0.64,0.7304021865805815,1.2417736836380981,0.7485277227853305,13.25733212061167,50
NUDC,106,2000,0.0008114991360343993,0.018732545897364616,0.3122067451477051,0.3122067451477051,0.22846729957114165,0.28,0.16915724814608255,1.0592610427609213,0.7352527311365558,13.873193680385151,50
PCF11,393,2000,0.0016803443431854248,0.024103622883558273,0.5101380348205566,0.5101380348205566,0.36551151186123276,0.33,0.24858869704473,0.7703135333268705,0.5830934400945641,11.976466498522774,50
PSMA3,194,2000,0.0021700423676520586,0.025860421359539032,0.9007477760314941,0.9007477760314941,0.7951820486325349,0.65,0.7074138361807806,0.9445595953379958,0.671509429751279,12.786667437181082,50
RPS26,73,2000,0.0016800523735582829,0.024827610701322556,0.9121721982955933,0.9121721982955933,0.8124070417442815,0.81,0.9244452866937501,1.1828430237410072,0.7410442302214704,13.29432607577544,50
GRPEL1,96,2000,0.0004935368779115379,0.016212599352002144,0.9199679493904114,0.9199679493904114,0.7355940437934161,0.83,0.8837665738456741,1.1245062184325938,0.7345512657575475,13.930914777817554,50
PHF5A,197,2000,0.0018621210474520922,0.025554975494742393,0.7400800585746765,0.7400800585746765,0.6274192367118275,0.52,0.5051679258896132,0.9228974236339857,0.6638087015975611,13.324976443909755,50
ZNHIT6,116,2000,0.0015778576489537954,0.0219484381377697,0.09121215343475342,0.09121215343475342,0.03204647610170462,0.26,0.1883768585852776,1.0027836581580738,0.7031226225591095,13.784232348936298,50
SRBD1,143,2000,0.0004526910779532045,0.014494828879833221,0.6975374817848206,0.6975374817848206,0.47286470647068074,0.55,0.6083041559698518,0.9767904335399403,0.6665682563537872,13.012443975231886,50
MFAP1,164,2000,0.0017130285268649459,0.026398275047540665,0.8336836099624634,0.8336836099624634,0.7428663376099687,0.66,0.6031163586344838,1.0326527995713406,0.6733654080857278,12.328303105579256,50
RPS19,410,2000,0.0008673223783262074,0.010339571163058281,0.9182736277580261,0.9182736277580261,0.9265187813292239,0.93,0.987727486132339,0.7219390403601541,0.5767904050387397,12.14280800973431,50
ARGLU1,367,2000,0.0007914339657872915,0.01586735248565674,-0.07958634197711945,-0.07958634197711945,-0.016087360053424888,0.17,0.1399626914391519,0.6709064623532954,0.5678247266185074,12.704482798929028,50
GTF2E2,69,2000,0.0007824798813089728,0.01990094967186451,0.7212942242622375,0.7212942242622375,0.5320699431098765,0.55,0.5803857830222661,1.2143508104390073,0.7622384567102618,13.723314852297408,50
DYNLRB1,192,2000,0.0004095284384675324,0.013453425839543343,0.6462099552154541,0.6462099552154541,0.45993077311946096,0.54,0.5081188955026319,0.8944191059592796,0.6345670072327319,13.046625255347188,50
TSR2,486,2000,0.0013717816909775138,0.021835561841726303,0.9429585933685303,0.9429585933685303,0.8767957736840032,0.81,0.8969428739335509,0.6869013333391376,0.5581307970833386,11.834366062978853,50
COG2,332,2000,0.00035170788760297,0.011948161758482456,0.4717860221862793,0.4717860221862793,0.34557332302410787,0.29,0.23853391973854676,0.6949530821084313,0.5789772006604654,13.19980097148304,50
SFPQ,185,2000,0.009486846625804901,0.05178387463092804,0.6267861723899841,0.6267861723899841,0.44525174282344165,0.48,0.4383130939307363,1.0991262100348278,0.7218750520071936,13.136018251924295,50
MRPL18,128,2000,0.00034098702599294484,0.013210473582148552,0.8516888618469238,0.8516888618469238,0.5918212459856645,0.67,0.786904849791048,0.9117789017234614,0.6503195795034238,13.177063803378598,50
NAA15,107,2000,0.0007967429701238871,0.018671775236725807,0.4113919734954834,0.4113919734954834,0.2959347933698014,0.24,0.1899897004711543,1.0648410947900293,0.7349519742411837,13.936801795441193,50
DONSON,688,2000,0.0005288238171488047,0.011644929647445679,0.8520218133926392,0.8520218133926392,0.7360879052531825,0.72,0.808859313969025,0.6351463767277015,0.5306378841691926,11.558979866509324,50
RARS2,139,2000,0.0003744285204447806,0.013042263686656952,0.7448480129241943,0.7448480129241943,0.541755416653223,0.52,0.5473109656727411,0.9035426508805756,0.6627256223089202,13.553859580112471,50
RPF1,108,2000,0.0005637305439449847,0.01616322062909603,0.8554912209510803,0.8554912209510803,0.6607248183328501,0.71,0.808622944059367,0.9571362630401811,0.6702013746599821,13.096596836367942,50
ZBTB17,158,2000,0.0008517887908965349,0.018105676397681236,0.21096521615982056,0.21096521615982056,0.20010381950656025,0.22,0.16427201798132565,0.911817917447489,0.6590892421406471,13.154082146731158,50
DPH2,161,2000,0.0006284672999754548,0.015804998576641083,0.11971481889486313,0.11971481889486313,0.05929123457076433,0.23,0.15168338715003896,0.8727954757002593,0.6631375572512358,13.81621121707203,50
