model,context,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP1R8,top_true_de,100,64,2000,4950,0.18383857554904953,0.16271554930957954
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP2R1A,top_true_de,100,301,2000,4950,0.32113168316582624,0.31246370495441367
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP4C,top_true_de,100,128,2000,4950,0.17720619960068193,0.16411489748515654
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP4R2,top_true_de,100,162,2000,4851,0.1352142361702731,0.12484557416680818
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPRC1,top_true_de,100,112,2000,4950,0.4664240830098146,0.4497717959546109
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRELID1,top_true_de,100,122,2000,4950,0.16388469061740285,0.13371101300419364
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRELID3B,top_true_de,100,235,2000,4950,0.2638682211381823,0.2429539726836545
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRIM1,top_true_de,100,151,2000,4851,0.13381468453225595,0.1265242428883495
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRIM2,top_true_de,100,149,2000,4950,0.12487625097486683,0.11910007586152617
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRMT1,top_true_de,100,44,2000,4950,0.20962281037798716,0.18337111210203866
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRMT5,top_true_de,100,92,2000,4950,0.11493232549368745,0.10965898982323592
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF18,top_true_de,100,256,2000,4950,0.1320087228490941,0.14146865091498448
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF19,top_true_de,100,98,2000,4950,0.12571204213856824,0.12122071298882119
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF3,top_true_de,100,129,2000,4950,0.12728027937186928,0.12513779342187983
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF31,top_true_de,100,23,2000,4950,0.11269258915268544,0.1153006038158381
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF4,top_true_de,100,101,2000,4950,0.132336012385097,0.13211237819234087
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF40A,top_true_de,100,96,2000,4950,0.1431711847349132,0.13409454870111595
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF6,top_true_de,100,172,2000,4950,0.20348131522284635,0.19329145414180737
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF8,top_true_de,100,91,2000,4950,0.1667690906378923,0.16787851517933047
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRRC2A,top_true_de,100,82,2000,4950,0.4430236267840286,0.40186823833270174
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA1,top_true_de,100,56,2000,4950,0.2081684560992876,0.21793446931121738
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA2,top_true_de,100,38,2000,4950,0.035635314046690465,0.036992261470838936
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA3,top_true_de,100,194,2000,4950,0.28761293022371176,0.3006421741271814
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA4,top_true_de,100,274,2000,4950,0.22266267753740704,0.25023128763933483
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA6,top_true_de,100,18,2000,4950,0.0684658653633753,0.07257887440688222
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA7,top_true_de,100,22,2000,4950,0.07249065582765798,0.07106310550263266
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB1,top_true_de,100,106,2000,4950,0.2883973273493659,0.2880409727706845
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB2,top_true_de,100,46,2000,4950,0.19954909340509613,0.2021166701849843
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB3,top_true_de,100,19,2000,4950,0.07478934479264363,0.07158849527713046
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB5,top_true_de,100,198,2000,4950,0.27374204542289715,0.26341027594900834
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB6,top_true_de,100,77,2000,4950,0.17313369424812247,0.18984860560920372
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB7,top_true_de,100,188,2000,4950,0.19882180184766418,0.2044849408786401
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC1,top_true_de,100,177,2000,4950,0.24136564432766658,0.2576079677968085
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC2,top_true_de,100,279,2000,4950,0.19469297789778803,0.20359328078282454
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC3,top_true_de,100,23,2000,4950,0.1051073265103919,0.09483292162455458
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC4,top_true_de,100,149,2000,4950,0.19506255800456593,0.19822261384750006
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC6,top_true_de,100,65,2000,4950,0.1419058666842205,0.14360912295171
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD1,top_true_de,100,87,2000,4950,0.18085736420783766,0.1863740944558472
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD11,top_true_de,100,40,2000,4950,0.1878269554666081,0.18119391347128969
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD12,top_true_de,100,116,2000,4950,0.28197938368366715,0.29587985003884576
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD13,top_true_de,100,96,2000,4950,0.2494744409672938,0.22990685535109426
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD2,top_true_de,100,34,2000,4950,0.17303602569364793,0.17969154807310456
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD3,top_true_de,100,30,2000,4950,0.2079607097569709,0.19036855663109495
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD4,top_true_de,100,285,2000,4950,0.3540377893099838,0.3271501256037004
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD6,top_true_de,100,282,2000,4950,0.325615445929285,0.3518190580306015
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD7,top_true_de,100,175,2000,4950,0.29328304491761703,0.29816862041852804
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMG3,top_true_de,100,324,2000,4950,0.14386978853192117,0.13681820736288605
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMG4,top_true_de,100,44,2000,4851,0.24693068473535232,0.24906711054430838
TxPert_official_cell_gat_k562_all_fixed2000,K562,PTBP1,top_true_de,100,87,2000,4950,0.16296671355847564,0.14445974896460373
TxPert_official_cell_gat_k562_all_fixed2000,K562,PTCD1,top_true_de,100,246,2000,4950,0.33322532424017876,0.33228280578089747
TxPert_official_cell_gat_k562_all_fixed2000,K562,PUF60,top_true_de,100,52,2000,4950,0.13991467959666562,0.12821744644631278
TxPert_official_cell_gat_k562_all_fixed2000,K562,PWP2,top_true_de,100,51,2000,4950,0.3982259735301369,0.3865093266238234
TxPert_official_cell_gat_k562_all_fixed2000,K562,QARS,top_true_de,100,376,2000,4851,0.24291415369051478,0.23285649158305108
TxPert_official_cell_gat_k562_all_fixed2000,K562,RABGGTA,top_true_de,100,114,2000,4950,0.14542521653502322,0.1261449639125059
TxPert_official_cell_gat_k562_all_fixed2000,K562,RACGAP1,top_true_de,100,162,2000,4851,0.236428324925875,0.2277061316533311
TxPert_official_cell_gat_k562_all_fixed2000,K562,RAD21,top_true_de,100,62,2000,4851,0.07300072339487015,0.07196932896908738
TxPert_official_cell_gat_k562_all_fixed2000,K562,RAD51,top_true_de,100,227,2000,4950,0.21638094421205015,0.22075531336001622
TxPert_official_cell_gat_k562_all_fixed2000,K562,RAD51C,top_true_de,100,59,2000,4950,0.19902709552335318,0.1930488938489436
TxPert_official_cell_gat_k562_all_fixed2000,K562,RAE1,top_true_de,100,51,2000,4950,0.17829215639186038,0.1714803708698274
TxPert_official_cell_gat_k562_all_fixed2000,K562,RAN,top_true_de,100,79,2000,4950,0.1886391124884566,0.17814381270772714
TxPert_official_cell_gat_k562_all_fixed2000,K562,RANGAP1,top_true_de,100,120,2000,4950,0.25879036407529693,0.21135612573207077
TxPert_official_cell_gat_k562_all_fixed2000,K562,RARS,top_true_de,100,334,2000,4851,0.21070925505521576,0.19028464325493202
TxPert_official_cell_gat_k562_all_fixed2000,K562,RARS2,top_true_de,100,139,2000,4851,0.1779727357752934,0.1702639724638518
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBBP4,top_true_de,100,65,2000,4950,0.18913611586084006,0.17769709424085245
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBBP6,top_true_de,100,70,2000,4851,0.12618034560795807,0.11895181873638142
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBBP8,top_true_de,100,114,2000,4950,0.18145731250623098,0.17004173695495178
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM14,top_true_de,100,199,2000,4950,0.129915596568327,0.13395140228782623
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM17,top_true_de,100,50,2000,4950,0.19922358025830963,0.1684237598488516
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM19,top_true_de,100,37,2000,4950,0.30058424650122817,0.28162056316266865
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM25,top_true_de,100,53,2000,4950,0.15700399422690953,0.1526621596161817
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM28,top_true_de,100,55,2000,4950,0.14704834118692986,0.13117901934423218
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM39,top_true_de,100,49,2000,4950,0.2038688987962962,0.1926532092860727
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM4,top_true_de,100,128,2000,4950,0.2478261865992655,0.20682688856769382
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM42,top_true_de,100,68,2000,4851,0.15592581908637154,0.13731361972752798
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM48,top_true_de,100,55,2000,4950,0.1535416402730892,0.1515397556598268
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBM8A,top_true_de,100,17,2000,4950,0.15499940858293362,0.15424539829899625
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBMX,top_true_de,100,110,2000,4950,0.1433031066329868,0.13680099422685105
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBMX2,top_true_de,100,225,2000,4950,0.18668468658906948,0.19164604275298983
TxPert_official_cell_gat_k562_all_fixed2000,K562,RBX1,top_true_de,100,41,2000,4950,0.125962230305836,0.12269459733412692
TxPert_official_cell_gat_k562_all_fixed2000,K562,RCC1,top_true_de,100,162,2000,4950,0.2612910368543451,0.25135716424086146
TxPert_official_cell_gat_k562_all_fixed2000,K562,RCL1,top_true_de,100,104,2000,4950,0.3157481956143829,0.30813901172556585
TxPert_official_cell_gat_k562_all_fixed2000,K562,REXO2,top_true_de,100,65,2000,4950,0.09095625569481579,0.08581454344099695
TxPert_official_cell_gat_k562_all_fixed2000,K562,RFC1,top_true_de,100,108,2000,4950,0.1285294722679382,0.12563705955301152
TxPert_official_cell_gat_k562_all_fixed2000,K562,RFC2,top_true_de,100,85,2000,4851,0.15351314849349082,0.14750011627641915
TxPert_official_cell_gat_k562_all_fixed2000,K562,RFC3,top_true_de,100,211,2000,4950,0.17097669616099823,0.16817858272952135
TxPert_official_cell_gat_k562_all_fixed2000,K562,RFC4,top_true_de,100,58,2000,4851,0.13618518542340996,0.12572379018479013
TxPert_official_cell_gat_k562_all_fixed2000,K562,RFC5,top_true_de,100,101,2000,4950,0.11446629502026308,0.09926735960254253
TxPert_official_cell_gat_k562_all_fixed2000,K562,RINT1,top_true_de,100,143,2000,4950,0.1974972398252446,0.18010941783134157
TxPert_official_cell_gat_k562_all_fixed2000,K562,RIOK1,top_true_de,100,290,2000,4950,0.4249427731323007,0.38719653806196114
TxPert_official_cell_gat_k562_all_fixed2000,K562,RIOK2,top_true_de,100,161,2000,4950,0.412524435423509,0.40143386937921316
TxPert_official_cell_gat_k562_all_fixed2000,K562,RMI1,top_true_de,100,195,2000,4851,0.24444442273853284,0.24616515197741898
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNASEH2C,top_true_de,100,89,2000,4851,0.15904118985986268,0.1487833851490701
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNF113A,top_true_de,100,170,2000,4950,0.1258904884822949,0.13557417840968344
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNF20,top_true_de,100,118,2000,4950,0.12309486776305367,0.11816429252354786
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNF40,top_true_de,100,185,2000,4950,0.21322838217117718,0.20540712134931804
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNGTT,top_true_de,100,110,2000,4851,0.16297650230552216,0.14643347690324054
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNMT,top_true_de,100,106,2000,4950,0.47233176615129946,0.4374324683940988
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNPC3,top_true_de,100,74,2000,4950,0.09592116710428401,0.08389536188149871
TxPert_official_cell_gat_k562_all_fixed2000,K562,RNPS1,top_true_de,100,51,2000,4950,0.1601156668752289,0.15275942989251087
TxPert_official_cell_gat_k562_all_fixed2000,K562,ROMO1,top_true_de,100,80,2000,4851,0.22451829894816175,0.17452360882248444
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPA1,top_true_de,100,337,2000,4950,0.102171424706752,0.11792576833106125
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPA2,top_true_de,100,177,2000,4950,0.07648039985531185,0.07693465285093795
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPA3,top_true_de,100,158,2000,4851,0.21035966196937672,0.20189218507724335
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPAP1,top_true_de,100,88,2000,4950,0.09355558489125897,0.08463372120088276
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPAP2,top_true_de,100,373,2000,4950,0.12469939960086893,0.1304049932608791
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPF1,top_true_de,100,108,2000,4950,0.12610395486458234,0.1106051128363138
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPF2,top_true_de,100,59,2000,4851,0.14113512390432675,0.12828388751208186
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL10,top_true_de,100,215,2000,4950,0.08240059160679979,0.08488788095376794
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL10A,top_true_de,100,195,2000,4950,0.08521378476692985,0.07016329702335729
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL11,top_true_de,100,315,2000,4950,0.09161226216511975,0.0812318947796329
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL12,top_true_de,100,185,2000,4950,0.1357462865002852,0.13964550240488952
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL13,top_true_de,100,243,2000,4950,0.08202041046086611,0.08836023178325976
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL13A,top_true_de,100,113,2000,4950,0.1131096860061873,0.0973978019733638
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL14,top_true_de,100,189,2000,4950,0.1193621315914338,0.11054159426882548
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL15,top_true_de,100,137,2000,4950,0.053499498880122856,0.06977391563945448
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL17,top_true_de,100,134,2000,4950,0.09538138636671022,0.08099553744095714
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL18,top_true_de,100,229,2000,4950,0.0905508493082565,0.07615681891850863
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL18A,top_true_de,100,58,2000,4950,0.10411521231018656,0.09299429209612084
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL19,top_true_de,100,226,2000,4950,0.09479810474103038,0.09396727802162445
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL21,top_true_de,100,214,2000,4950,0.09931544134237726,0.09174495093275375
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL23,top_true_de,100,361,2000,4950,0.08800337612606311,0.07213258820265761
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL23A,top_true_de,100,84,2000,4950,0.09360658622091551,0.07586005700516876
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL24,top_true_de,100,431,2000,4950,0.10084298784690797,0.09522357080740411
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL26,top_true_de,100,194,2000,4950,0.14949379352694772,0.13764379578119146
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL27,top_true_de,100,38,2000,4950,0.16046318375812646,0.15339345640300656
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL27A,top_true_de,100,174,2000,4950,0.12251469390279249,0.10118729230372983
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL30,top_true_de,100,334,2000,4950,0.09104594847866576,0.08767116366375527
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL31,top_true_de,100,250,2000,4950,0.1522469975431729,0.13894527727868725
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL32,top_true_de,100,158,2000,4950,0.06683427357959251,0.06396360127853229
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL34,top_true_de,100,249,2000,4950,0.11386527110796377,0.10034622375753294
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL35,top_true_de,100,36,2000,4950,0.11027645997225836,0.1014974174551326
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL35A,top_true_de,100,97,2000,4950,0.06660408640560896,0.054728146708627544
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL36,top_true_de,100,187,2000,4950,0.096517675953975,0.07957310857693875
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL36A,top_true_de,100,76,2000,4950,0.19045318079565804,0.16715458971236877
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL37,top_true_de,100,311,2000,4950,0.11353651109042637,0.10410154198903744
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL37A,top_true_de,100,295,2000,4950,0.0866119712156123,0.08012292885890634
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL38,top_true_de,100,169,2000,4950,0.10549690050514911,0.09345353153693844
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL39,top_true_de,100,31,2000,4950,0.11146094988989705,0.10579285029191708
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL4,top_true_de,100,257,2000,4950,0.09078184387057173,0.0836361122334353
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL5,top_true_de,100,154,2000,4950,0.08464861739071501,0.07835117498287282
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL6,top_true_de,100,247,2000,4950,0.11370432642081815,0.09250772591882084
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL7,top_true_de,100,237,2000,4950,0.10630829889364206,0.08567974111167562
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL7L1,top_true_de,100,23,2000,4950,0.07069060576264406,0.06819240828282762
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL8,top_true_de,100,290,2000,4950,0.12130140912418841,0.11323713864302723
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPL9,top_true_de,100,180,2000,4950,0.07946144570341437,0.07065988983409405
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPLP0,top_true_de,100,136,2000,4950,0.10246634172919201,0.09066601118868928
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPLP1,top_true_de,100,96,2000,4950,0.1690677696999966,0.1580141822689311
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPLP2,top_true_de,100,199,2000,4950,0.24585203402891492,0.2196746941335793
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPP14,top_true_de,100,53,2000,4950,0.26646457163375314,0.2683509759060852
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPP30,top_true_de,100,97,2000,4950,0.4211520763320404,0.3978433641203352
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPP38,top_true_de,100,49,2000,4950,0.35185896356007046,0.34055427130600885
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPP40,top_true_de,100,78,2000,4950,0.36843687037419715,0.3622344839688441
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS10,top_true_de,100,93,2000,4950,0.2956321960905567,0.2789808362738095
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS11,top_true_de,100,233,2000,4950,0.3151493525170351,0.31291277657644284
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS12,top_true_de,100,424,2000,4950,0.34564377981630184,0.3454729771181149
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS13,top_true_de,100,127,2000,4950,0.3169081916811224,0.3097728703533711
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS14,top_true_de,100,156,2000,4950,0.27588856369904086,0.28240558913825664
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS15,top_true_de,100,18,2000,4950,0.12418848095412846,0.11651723064136138
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS15A,top_true_de,100,257,2000,4950,0.28884399975322456,0.29768966420094284
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS16,top_true_de,100,54,2000,4950,0.23400162521303827,0.23905616410057526
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS17,top_true_de,100,159,2000,4950,0.32891449163389225,0.30594886440939856
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS18,top_true_de,100,119,2000,4950,0.31104975305427357,0.31560242579437475
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS19,top_true_de,100,410,2000,4950,0.31446467862494787,0.3237068457978325
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS19BP1,top_true_de,100,50,2000,4950,0.280016722529145,0.282147519233805
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS2,top_true_de,100,50,2000,4950,0.1927878766737179,0.17777526699697777
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS20,top_true_de,100,179,2000,4950,0.28457572308931334,0.2845698009922344
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS21,top_true_de,100,63,2000,4950,0.2646093417314103,0.27597899250516394
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS23,top_true_de,100,98,2000,4950,0.28630552394288666,0.2885415682405589
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS24,top_true_de,100,213,2000,4950,0.28531997078841814,0.27957088775213323
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS26,top_true_de,100,73,2000,4950,0.263144493403655,0.24662280543859477
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS27,top_true_de,100,161,2000,4950,0.294624473468568,0.30058974489240314
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS27A,top_true_de,100,88,2000,4950,0.2661938673649432,0.27159873240239324
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS28,top_true_de,100,262,2000,4950,0.33890959054406183,0.3501740181561468
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS29,top_true_de,100,211,2000,4950,0.2869945882904283,0.28606373385536193
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS3,top_true_de,100,252,2000,4950,0.3009657428241709,0.288652327604823
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS3A,top_true_de,100,120,2000,4950,0.22096433883343364,0.22526695024169993
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS4X,top_true_de,100,175,2000,4950,0.31846821732837033,0.3091245222857398
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS5,top_true_de,100,127,2000,4950,0.29568092674651325,0.293185010799894
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS6,top_true_de,100,165,2000,4950,0.3130113001822833,0.30113114193953944
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS7,top_true_de,100,244,2000,4950,0.3048460404811296,0.29666778263199706
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPS9,top_true_de,100,217,2000,4950,0.36378688207611337,0.35215136441982725
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPSA,top_true_de,100,191,2000,4950,0.30107914973091804,0.29801529530320614
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPTOR,top_true_de,100,81,2000,4950,0.22093672781926404,0.19185658602711203
TxPert_official_cell_gat_k562_all_fixed2000,K562,RPUSD4,top_true_de,100,118,2000,4950,0.16270009778755892,0.1553256365129668
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRM1,top_true_de,100,65,2000,4851,0.06747679892613115,0.06926243579653438
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRN3,top_true_de,100,38,2000,4950,0.17173742462515962,0.16387414727358907
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRP1,top_true_de,100,90,2000,4851,0.21481918892487448,0.20206417893839507
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRP12,top_true_de,100,191,2000,4950,0.40421278869489013,0.3974963230064694
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRP7A,top_true_de,100,40,2000,4950,0.2638008467578926,0.2658668734651155
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRP9,top_true_de,100,92,2000,4851,0.34680637045936075,0.34140003820184295
TxPert_official_cell_gat_k562_all_fixed2000,K562,RRS1,top_true_de,100,64,2000,4950,0.11324815865662279,0.1051715124562551
TxPert_official_cell_gat_k562_all_fixed2000,K562,RSL1D1,top_true_de,100,124,2000,4950,0.2263051664006699,0.21007031185107303
TxPert_official_cell_gat_k562_all_fixed2000,K562,RSL24D1,top_true_de,100,116,2000,4950,0.1359574732454887,0.12574611272148692
TxPert_official_cell_gat_k562_all_fixed2000,K562,RTCB,top_true_de,100,152,2000,4950,0.3284133691222551,0.29418865462488436
TxPert_official_cell_gat_k562_all_fixed2000,K562,RTF1,top_true_de,100,53,2000,4950,0.23917252579640558,0.22569082408758184
TxPert_official_cell_gat_k562_all_fixed2000,K562,RUVBL1,top_true_de,100,171,2000,4950,0.1065380783866403,0.10065042248807503
TxPert_official_cell_gat_k562_all_fixed2000,K562,SAE1,top_true_de,100,104,2000,4950,0.23200720506263908,0.21805866651323266
TxPert_official_cell_gat_k562_all_fixed2000,K562,SAMM50,top_true_de,100,94,2000,4950,0.26885053897477185,0.24403429786463568
TxPert_official_cell_gat_k562_all_fixed2000,K562,SAP130,top_true_de,100,99,2000,4950,0.12680799567638099,0.11130485919873401
TxPert_official_cell_gat_k562_all_fixed2000,K562,SAP18,top_true_de,100,40,2000,4851,0.4040104215422868,0.3828830564283143
TxPert_official_cell_gat_k562_all_fixed2000,K562,SARS,top_true_de,100,24,2000,4851,0.07721584092165316,0.06334421766815314
TxPert_official_cell_gat_k562_all_fixed2000,K562,SARS2,top_true_de,100,150,2000,4950,0.20681162526317198,0.1865936201656472
TxPert_official_cell_gat_k562_all_fixed2000,K562,SART1,top_true_de,100,247,2000,4950,0.16247470360040284,0.15215182087295984
TxPert_official_cell_gat_k562_all_fixed2000,K562,SART3,top_true_de,100,142,2000,4950,0.30759029419209494,0.27419686670005416
TxPert_official_cell_gat_k562_all_fixed2000,K562,SBNO1,top_true_de,100,127,2000,4851,0.319373828869639,0.288825309519313
TxPert_official_cell_gat_k562_all_fixed2000,K562,SCAF1,top_true_de,100,158,2000,4950,0.12320985517467485,0.13264042713901683
TxPert_official_cell_gat_k562_all_fixed2000,K562,SCFD1,top_true_de,100,103,2000,4950,0.146158832413437,0.13926074036428493
TxPert_official_cell_gat_k562_all_fixed2000,K562,SDAD1,top_true_de,100,210,2000,4950,0.26334524820648775,0.24406672508272426
TxPert_official_cell_gat_k562_all_fixed2000,K562,SDC1,top_true_de,100,170,2000,4950,0.21339466274025223,0.2099285122886544
