source_context_count,n_conditions,k562_test_cells,n_seeds,mean_pcc_mean_across_seed_mean,mean_pcc_mean_across_seed_std,mean_pcc_cell_weighted_across_seed_mean,mean_pcc_cell_weighted_across_seed_std,mean_spearman_mean_across_seed_mean,mean_spearman_mean_across_seed_std,mean_spearman_cell_weighted_across_seed_mean,mean_spearman_cell_weighted_across_seed_std,delta_pcc_mean_across_seed_mean,delta_pcc_mean_across_seed_std,delta_pcc_cell_weighted_across_seed_mean,delta_pcc_cell_weighted_across_seed_std,delta_spearman_mean_across_seed_mean,delta_spearman_mean_across_seed_std,delta_spearman_cell_weighted_across_seed_mean,delta_spearman_cell_weighted_across_seed_std,topk_de_overlap_mean_across_seed_mean,topk_de_overlap_mean_across_seed_std,topk_de_overlap_cell_weighted_across_seed_mean,topk_de_overlap_cell_weighted_across_seed_std,auprc_mean_across_seed_mean,auprc_mean_across_seed_std,auprc_cell_weighted_across_seed_mean,auprc_cell_weighted_across_seed_std,wasserstein_mean_across_seed_mean,wasserstein_mean_across_seed_std,wasserstein_cell_weighted_across_seed_mean,wasserstein_cell_weighted_across_seed_std,energy_mean_across_seed_mean,energy_mean_across_seed_std,energy_cell_weighted_across_seed_mean,energy_cell_weighted_across_seed_std,kl_mean_across_seed_mean,kl_mean_across_seed_std,kl_cell_weighted_across_seed_mean,kl_cell_weighted_across_seed_std,pra_top100_mean_across_seed_mean,pra_top100_mean_across_seed_std,pra_top100_cell_weighted_across_seed_mean,pra_top100_cell_weighted_across_seed_std,csa_mean_across_seed_mean,csa_mean_across_seed_std,csa_cell_weighted_across_seed_mean,csa_cell_weighted_across_seed_std
0,506,70159,3,0.9897245823558796,0.0010067307532649,0.989932143577382,0.0009371466387138,0.954280950472549,0.0026002807588274,0.9585457403633376,0.0026033657310345,0.3080005706776736,0.0334863987538271,0.3346006908763854,0.0358987065036992,0.2239823342469145,0.0194245793740853,0.250811840070408,0.0213812463366717,0.3105401844532279,0.0206718359920658,0.3216907310537493,0.0221914896077154,0.258684323876106,0.0217672689590603,0.2716828262559115,0.0237117434581959,0.2978911920476975,0.0081582632918207,0.281564576943792,0.0083540601440529,0.240359762698105,0.0057915603787926,0.2209273888021176,0.0062035009557378,0.4780131159293357,0.0529114860360588,0.4191183905537368,0.0489081074921533,0.8162689874867352,0.0262059262701736,0.8154271983218274,0.0267860368445178,0.5226278625052087,0.0033607376955521,0.5613955277119854,0.0053745080668844
1,75,9853,3,0.9900404243328266,0.001106591454889,0.9913934479360637,0.0012190595099414,0.9526526289940112,0.0031575957914879,0.9595217450381688,0.0039306059687145,0.3709962159088638,0.0298057219599225,0.3934399392040602,0.0305301639960351,0.2542206728859657,0.0200860727499391,0.2811346378639374,0.0209454230022104,0.3383555555555556,0.017069444218425,0.3528092966609155,0.0201588885438399,0.2880083890173975,0.0160708708367287,0.299700535471958,0.0182666637693589,0.2897994009718193,0.0058514998669129,0.268220802599042,0.0099272882028739,0.2330823993144477,0.0038052138486036,0.2120785552197022,0.0072213316607862,0.5093224464362641,0.0564712789074026,0.4120854467535331,0.0468753691303333,0.8214593403084406,0.026068256901054,0.8341443133160147,0.0262664967932844,0.550771927866573,0.0040313663350458,0.590380058323356,0.0060978144287102
2,162,21450,3,0.9907773277103346,0.0011134749037206,0.9907642649348904,0.0012770725658037,0.9534091809713924,0.0036338819558235,0.9569114023927772,0.004446285404506,0.4396485225233169,0.0277955440600364,0.469792414188588,0.0290060215450207,0.3013234950612178,0.0180086160498336,0.3313857313658929,0.0194953885022734,0.3575514403292181,0.0173141637752357,0.3754562548562548,0.0180291489819716,0.3131937194088379,0.0216622377191955,0.3352986911071638,0.0235112240342911,0.2851461171580428,0.0084441614077194,0.2737661705293635,0.0103403406267848,0.2342454938146335,0.0052666065062742,0.2180805319084457,0.0067305105937498,0.4715112309540246,0.0583997402370147,0.410860200580764,0.0512332448786114,0.8396222170401194,0.0241144025261938,0.8397693223268621,0.0242188433807045,0.545773744158158,0.0049621169866842,0.596469908508986,0.0063469139503596
3,343,48850,3,0.9897412592265736,0.0013153642724447,0.9896830986988964,0.0013897775755767,0.9520511472917916,0.0038311035290799,0.9556840786844166,0.0039781207950087,0.463845794460618,0.0186996120239529,0.4854373647018049,0.0170540842006192,0.3253577613311905,0.0090438354729852,0.3514409349892752,0.0082696030880011,0.3734402332361515,0.0119985988579842,0.3839035141589901,0.0098158390877428,0.331070482973907,0.0169488493223188,0.3436187454344947,0.0137854598179663,0.2913558876494342,0.0122224230558417,0.2756345641155659,0.0133616325683963,0.2375296655152049,0.0085258604297237,0.2175629866091008,0.0094302434298432,0.4401217821001255,0.0401690743258564,0.3794493952576789,0.0355872256915623,0.846764179009369,0.0216134359093474,0.8462451146305646,0.0208716567616784,0.547547770620184,0.0074323123898563,0.5916674025594869,0.0090595886644368
